entity_id	valid	rejected	polled	electors	UNP	SLFP	SLMC	TULF	INDI	USA	MEP	ELJP	IND 1	DPLF	USP	IND	ACTC	IND 2	USF	IND1	IND2
LK-8127305	290	38	327	419	174	107	0	0	0	2	4	4	0	0	0	0	0	0	0	0	0
LK-8127310	402	52	455	583	241	148	0	0	0	3	5	5	0	0	0	0	0	0	0	0	0
LK-8127315	380	49	429	550	228	140	0	0	0	2	5	5	0	0	0	0	0	0	0	0	0
LK-8127320	169	22	191	244	101	62	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0
LK-8127325	277	36	313	401	166	102	0	0	0	2	4	4	0	0	0	0	0	0	0	0	0
LK-8127330	637	83	719	922	381	235	0	0	0	4	8	8	0	0	0	0	0	0	0	0	0
LK-8127335	478	62	540	693	287	176	0	0	0	3	6	6	0	0	0	0	0	0	0	0	0
LK-8127340	756	98	854	1095	453	279	0	0	0	5	10	10	0	0	0	0	0	0	0	0	0
LK-8130	27072	2377	29449	40532	14457	10317	0	0	0	373	132	1793	0	0	0	0	0	0	0	0	0
LK-8130005	647	57	704	969	346	247	0	0	0	9	3	43	0	0	0	0	0	0	0	0	0
LK-8130010	620	54	675	928	331	236	0	0	0	9	3	41	0	0	0	0	0	0	0	0	0
LK-8130015	454	40	494	680	243	173	0	0	0	6	2	30	0	0	0	0	0	0	0	0	0
LK-8130020	813	71	884	1217	434	310	0	0	0	11	4	54	0	0	0	0	0	0	0	0	0
LK-8130025	619	54	674	927	331	236	0	0	0	9	3	41	0	0	0	0	0	0	0	0	0
LK-8130030	507	44	551	759	271	193	0	0	0	7	2	34	0	0	0	0	0	0	0	0	0
LK-8130035	497	44	540	744	265	189	0	0	0	7	2	33	0	0	0	0	0	0	0	0	0
LK-8130040	475	42	516	711	254	181	0	0	0	7	2	31	0	0	0	0	0	0	0	0	0
LK-8130045	423	37	460	633	226	161	0	0	0	6	2	28	0	0	0	0	0	0	0	0	0
LK-8130050	409	36	445	613	219	156	0	0	0	6	2	27	0	0	0	0	0	0	0	0	0
LK-8130055	342	30	372	511	182	130	0	0	0	5	2	23	0	0	0	0	0	0	0	0	0
LK-8130060	216	19	235	324	116	82	0	0	0	3	1	14	0	0	0	0	0	0	0	0	0
LK-8130065	550	48	599	824	294	210	0	0	0	8	3	36	0	0	0	0	0	0	0	0	0
LK-8130070	558	49	607	836	298	213	0	0	0	8	3	37	0	0	0	0	0	0	0	0	0
LK-8130075	551	48	599	825	294	210	0	0	0	8	3	36	0	0	0	0	0	0	0	0	0
LK-8130080	466	41	507	698	249	178	0	0	0	6	2	31	0	0	0	0	0	0	0	0	0
LK-8130085	500	44	544	749	267	191	0	0	0	7	2	33	0	0	0	0	0	0	0	0	0
LK-8130090	277	24	302	415	148	106	0	0	0	4	1	18	0	0	0	0	0	0	0	0	0
LK-8130095	212	19	230	317	113	81	0	0	0	3	1	14	0	0	0	0	0	0	0	0	0
LK-8130100	214	19	233	320	114	82	0	0	0	3	1	14	0	0	0	0	0	0	0	0	0
LK-8130105	664	58	723	995	355	253	0	0	0	9	3	44	0	0	0	0	0	0	0	0	0
LK-8130110	140	12	152	209	75	53	0	0	0	2	1	9	0	0	0	0	0	0	0	0	0
LK-8130115	390	34	424	584	208	149	0	0	0	5	2	26	0	0	0	0	0	0	0	0	0
LK-8130120	657	58	715	984	351	250	0	0	0	9	3	44	0	0	0	0	0	0	0	0	0
LK-8130125	430	38	468	644	230	164	0	0	0	6	2	28	0	0	0	0	0	0	0	0	0
LK-8130130	454	40	493	679	242	173	0	0	0	6	2	30	0	0	0	0	0	0	0	0	0
LK-8130135	324	28	352	485	173	123	0	0	0	4	2	21	0	0	0	0	0	0	0	0	0
LK-8130140	385	34	419	576	206	147	0	0	0	5	2	25	0	0	0	0	0	0	0	0	0
LK-8130145	278	24	303	417	149	106	0	0	0	4	1	18	0	0	0	0	0	0	0	0	0
LK-8130150	616	54	670	922	329	235	0	0	0	8	3	41	0	0	0	0	0	0	0	0	0
LK-8130155	175	15	190	262	94	67	0	0	0	2	1	12	0	0	0	0	0	0	0	0	0
LK-8130160	341	30	371	511	182	130	0	0	0	5	2	23	0	0	0	0	0	0	0	0	0
LK-8130165	486	43	529	728	260	185	0	0	0	7	2	32	0	0	0	0	0	0	0	0	0
LK-8130170	395	35	430	591	211	151	0	0	0	5	2	26	0	0	0	0	0	0	0	0	0
LK-8130175	528	46	575	791	282	201	0	0	0	7	3	35	0	0	0	0	0	0	0	0	0
LK-8130180	528	46	574	790	282	201	0	0	0	7	3	35	0	0	0	0	0	0	0	0	0
LK-8130185	541	47	588	810	289	206	0	0	0	7	3	36	0	0	0	0	0	0	0	0	0
LK-8130190	253	22	275	378	135	96	0	0	0	3	1	17	0	0	0	0	0	0	0	0	0
LK-8130195	336	29	365	503	179	128	0	0	0	5	2	22	0	0	0	0	0	0	0	0	0
LK-8130200	447	39	487	670	239	171	0	0	0	6	2	30	0	0	0	0	0	0	0	0	0
LK-8130205	287	25	312	429	153	109	0	0	0	4	1	19	0	0	0	0	0	0	0	0	0
LK-8130210	528	46	575	791	282	201	0	0	0	7	3	35	0	0	0	0	0	0	0	0	0
LK-8130215	215	19	234	322	115	82	0	0	0	3	1	14	0	0	0	0	0	0	0	0	0
LK-8130220	779	68	847	1166	416	297	0	0	0	11	4	52	0	0	0	0	0	0	0	0	0
LK-8130225	403	35	438	603	215	153	0	0	0	6	2	27	0	0	0	0	0	0	0	0	0
LK-8130230	327	29	356	489	175	125	0	0	0	4	2	22	0	0	0	0	0	0	0	0	0
LK-8130235	238	21	259	357	127	91	0	0	0	3	1	16	0	0	0	0	0	0	0	0	0
LK-8130240	279	24	303	417	149	106	0	0	0	4	1	18	0	0	0	0	0	0	0	0	0
LK-8130245	402	35	437	602	215	153	0	0	0	6	2	27	0	0	0	0	0	0	0	0	0
LK-8130250	322	28	350	482	172	123	0	0	0	4	2	21	0	0	0	0	0	0	0	0	0
LK-8130255	566	50	616	848	302	216	0	0	0	8	3	37	0	0	0	0	0	0	0	0	0
LK-8130260	432	38	469	646	230	164	0	0	0	6	2	29	0	0	0	0	0	0	0	0	0
LK-8130265	351	31	382	526	187	134	0	0	0	5	2	23	0	0	0	0	0	0	0	0	0
LK-8130270	462	41	503	692	247	176	0	0	0	6	2	31	0	0	0	0	0	0	0	0	0
LK-8130275	585	51	636	876	312	223	0	0	0	8	3	39	0	0	0	0	0	0	0	0	0
LK-8130280	433	38	471	649	231	165	0	0	0	6	2	29	0	0	0	0	0	0	0	0	0
LK-8130285	40	3	43	60	21	15	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
LK-8130290	423	37	461	634	226	161	0	0	0	6	2	28	0	0	0	0	0	0	0	0	0
LK-8130295	395	35	430	591	211	151	0	0	0	5	2	26	0	0	0	0	0	0	0	0	0
LK-8130300	373	33	406	559	199	142	0	0	0	5	2	25	0	0	0	0	0	0	0	0	0
LK-8130305	221	19	240	331	118	84	0	0	0	3	1	15	0	0	0	0	0	0	0	0	0
LK-8130310	410	36	446	614	219	156	0	0	0	6	2	27	0	0	0	0	0	0	0	0	0
LK-8130315	119	10	129	178	64	45	0	0	0	2	1	8	0	0	0	0	0	0	0	0	0
LK-8130320	764	67	831	1144	408	291	0	0	0	11	4	51	0	0	0	0	0	0	0	0	0
LK-8133	15274	1159	16433	24740	8331	6181	0	0	0	292	215	256	0	0	0	0	0	0	0	0	0
LK-8133005	287	22	309	465	157	116	0	0	0	5	4	5	0	0	0	0	0	0	0	0	0
LK-8133010	290	22	312	469	158	117	0	0	0	6	4	5	0	0	0	0	0	0	0	0	0
LK-8133015	284	22	305	459	155	115	0	0	0	5	4	5	0	0	0	0	0	0	0	0	0
LK-8133020	361	27	389	585	197	146	0	0	0	7	5	6	0	0	0	0	0	0	0	0	0
LK-8133025	570	43	613	923	311	231	0	0	0	11	8	10	0	0	0	0	0	0	0	0	0
LK-8133030	583	44	627	944	318	236	0	0	0	11	8	10	0	0	0	0	0	0	0	0	0
LK-8133035	605	46	651	981	330	245	0	0	0	12	9	10	0	0	0	0	0	0	0	0	0
LK-8133040	615	47	662	996	335	249	0	0	0	12	9	10	0	0	0	0	0	0	0	0	0
LK-8133045	590	45	635	956	322	239	0	0	0	11	8	10	0	0	0	0	0	0	0	0	0
LK-8133050	350	27	376	567	191	142	0	0	0	7	5	6	0	0	0	0	0	0	0	0	0
LK-8133055	593	45	638	961	324	240	0	0	0	11	8	10	0	0	0	0	0	0	0	0	0
LK-8133060	439	33	472	711	240	178	0	0	0	8	6	7	0	0	0	0	0	0	0	0	0
LK-8133065	766	58	825	1242	418	310	0	0	0	15	11	13	0	0	0	0	0	0	0	0	0
LK-8133070	742	56	798	1202	405	300	0	0	0	14	10	12	0	0	0	0	0	0	0	0	0
LK-8133075	547	42	589	886	299	221	0	0	0	10	8	9	0	0	0	0	0	0	0	0	0
LK-8133080	381	29	410	618	208	154	0	0	0	7	5	6	0	0	0	0	0	0	0	0	0
LK-8133085	357	27	384	579	195	145	0	0	0	7	5	6	0	0	0	0	0	0	0	0	0
LK-8133090	386	29	416	626	211	156	0	0	0	7	5	6	0	0	0	0	0	0	0	0	0
LK-8133095	182	14	196	295	99	74	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0
LK-8133100	586	44	631	950	320	237	0	0	0	11	8	10	0	0	0	0	0	0	0	0	0
LK-8133105	412	31	443	667	225	167	0	0	0	8	6	7	0	0	0	0	0	0	0	0	0
LK-8133110	742	56	799	1203	405	300	0	0	0	14	10	12	0	0	0	0	0	0	0	0	0
LK-8133115	551	42	593	893	301	223	0	0	0	11	8	9	0	0	0	0	0	0	0	0	0
LK-8133120	393	30	423	637	215	159	0	0	0	8	6	7	0	0	0	0	0	0	0	0	0
LK-8133125	174	13	187	282	95	70	0	0	0	3	2	3	0	0	0	0	0	0	0	0	0
LK-8133130	324	25	349	525	177	131	0	0	0	6	5	5	0	0	0	0	0	0	0	0	0
LK-8133135	283	21	304	458	154	114	0	0	0	5	4	5	0	0	0	0	0	0	0	0	0
LK-8133140	267	20	287	432	146	108	0	0	0	5	4	4	0	0	0	0	0	0	0	0	0
LK-8133145	146	11	157	237	80	59	0	0	0	3	2	2	0	0	0	0	0	0	0	0	0
LK-8133150	558	42	600	903	304	226	0	0	0	11	8	9	0	0	0	0	0	0	0	0	0
LK-8133155	447	34	481	724	244	181	0	0	0	9	6	7	0	0	0	0	0	0	0	0	0
LK-8133160	271	21	292	440	148	110	0	0	0	5	4	5	0	0	0	0	0	0	0	0	0
LK-8133165	117	9	126	190	64	47	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0
LK-8133170	191	15	206	310	104	77	0	0	0	4	3	3	0	0	0	0	0	0	0	0	0
LK-8133175	880	67	947	1425	480	356	0	0	0	17	12	15	0	0	0	0	0	0	0	0	0
LK-8136	10536	799	11335	17065	5747	4263	0	0	0	201	148	176	0	0	0	0	0	0	0	0	0
LK-8136005	480	36	516	777	262	194	0	0	0	9	7	8	0	0	0	0	0	0	0	0	0
LK-8136010	454	34	488	735	248	184	0	0	0	9	6	8	0	0	0	0	0	0	0	0	0
LK-8136015	361	27	389	585	197	146	0	0	0	7	5	6	0	0	0	0	0	0	0	0	0
LK-8136020	604	46	650	979	330	245	0	0	0	12	9	10	0	0	0	0	0	0	0	0	0
LK-8136025	414	31	446	671	226	168	0	0	0	8	6	7	0	0	0	0	0	0	0	0	0
LK-8136030	424	32	456	687	231	172	0	0	0	8	6	7	0	0	0	0	0	0	0	0	0
LK-8136035	397	30	427	642	216	161	0	0	0	8	6	7	0	0	0	0	0	0	0	0	0
LK-8136040	207	16	223	335	113	84	0	0	0	4	3	3	0	0	0	0	0	0	0	0	0
LK-8136045	409	31	440	663	223	166	0	0	0	8	6	7	0	0	0	0	0	0	0	0	0
LK-8136050	235	18	252	380	128	95	0	0	0	4	3	4	0	0	0	0	0	0	0	0	0
LK-8136055	224	17	241	363	122	91	0	0	0	4	3	4	0	0	0	0	0	0	0	0	0
LK-8136060	210	16	226	341	115	85	0	0	0	4	3	4	0	0	0	0	0	0	0	0	0
LK-8136065	267	20	287	432	146	108	0	0	0	5	4	4	0	0	0	0	0	0	0	0	0
LK-8136070	276	21	297	446	150	112	0	0	0	5	4	5	0	0	0	0	0	0	0	0	0
LK-8136075	194	15	208	314	106	78	0	0	0	4	3	3	0	0	0	0	0	0	0	0	0
LK-8136080	327	25	352	530	178	132	0	0	0	6	5	5	0	0	0	0	0	0	0	0	0
LK-8136085	305	23	328	494	166	123	0	0	0	6	4	5	0	0	0	0	0	0	0	0	0
LK-8136090	133	10	144	216	73	54	0	0	0	3	2	2	0	0	0	0	0	0	0	0	0
LK-8136095	349	26	375	565	190	141	0	0	0	7	5	6	0	0	0	0	0	0	0	0	0
LK-8136100	317	24	341	514	173	128	0	0	0	6	4	5	0	0	0	0	0	0	0	0	0
LK-8136105	382	29	411	619	208	155	0	0	0	7	5	6	0	0	0	0	0	0	0	0	0
LK-8136110	437	33	470	707	238	177	0	0	0	8	6	7	0	0	0	0	0	0	0	0	0
LK-8136115	578	44	622	936	315	234	0	0	0	11	8	10	0	0	0	0	0	0	0	0	0
LK-8136120	569	43	612	921	310	230	0	0	0	11	8	10	0	0	0	0	0	0	0	0	0
LK-8136125	335	25	360	542	183	135	0	0	0	6	5	6	0	0	0	0	0	0	0	0	0
LK-8136130	119	9	128	192	65	48	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0
LK-8136135	354	27	381	574	193	143	0	0	0	7	5	6	0	0	0	0	0	0	0	0	0
LK-8136140	206	16	222	334	113	84	0	0	0	4	3	3	0	0	0	0	0	0	0	0	0
LK-8136145	152	12	164	247	83	62	0	0	0	3	2	3	0	0	0	0	0	0	0	0	0
LK-8136150	403	31	434	653	220	163	0	0	0	8	6	7	0	0	0	0	0	0	0	0	0
LK-8136155	271	21	292	439	148	110	0	0	0	5	4	5	0	0	0	0	0	0	0	0	0
LK-8136160	142	11	153	231	78	58	0	0	0	3	2	2	0	0	0	0	0	0	0	0	0
LK-8139	11603	892	12495	17631	6723	4373	0	0	0	194	55	258	0	0	0	0	0	0	0	0	0
LK-8139005	307	23	330	466	178	115	0	0	0	5	1	6	0	0	0	0	0	0	0	0	0
LK-8139010	366	28	394	557	213	138	0	0	0	6	2	7	0	0	0	0	0	0	0	0	0
LK-8139015	388	30	418	590	226	146	0	0	0	7	2	8	0	0	0	0	0	0	0	0	0
LK-8139020	534	41	575	812	311	201	0	0	0	9	3	11	0	0	0	0	0	0	0	0	0
LK-8139025	382	29	411	581	222	144	0	0	0	6	2	8	0	0	0	0	0	0	0	0	0
LK-8139030	491	37	528	746	285	185	0	0	0	8	2	10	0	0	0	0	0	0	0	0	0
LK-8139035	347	27	374	528	202	131	0	0	0	6	2	7	0	0	0	0	0	0	0	0	0
LK-8139040	763	58	822	1161	444	288	0	0	0	13	4	15	0	0	0	0	0	0	0	0	0
LK-8139045	271	21	292	413	158	102	0	0	0	5	1	5	0	0	0	0	0	0	0	0	0
LK-8139050	295	23	318	449	172	111	0	0	0	5	1	6	0	0	0	0	0	0	0	0	0
LK-8139055	255	19	274	387	148	96	0	0	0	4	1	5	0	0	0	0	0	0	0	0	0
LK-8139060	496	38	534	754	288	187	0	0	0	8	2	10	0	0	0	0	0	0	0	0	0
LK-8139065	289	22	311	439	168	109	0	0	0	5	1	6	0	0	0	0	0	0	0	0	0
LK-8139070	535	47	582	802	286	204	0	0	0	7	3	35	0	0	0	0	0	0	0	0	0
LK-8139075	592	45	637	900	344	223	0	0	0	10	3	12	0	0	0	0	0	0	0	0	0
LK-8139080	349	27	376	531	203	132	0	0	0	6	2	7	0	0	0	0	0	0	0	0	0
LK-8139085	379	29	408	577	221	143	0	0	0	6	2	8	0	0	0	0	0	0	0	0	0
LK-8139090	552	42	594	839	321	208	0	0	0	9	3	11	0	0	0	0	0	0	0	0	0
LK-8139095	233	18	250	354	135	88	0	0	0	4	1	5	0	0	0	0	0	0	0	0	0
LK-8139100	481	37	518	732	280	181	0	0	0	8	2	10	0	0	0	0	0	0	0	0	0
LK-8139105	117	9	126	177	68	44	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0
LK-8139110	916	70	986	1393	533	345	0	0	0	15	4	18	0	0	0	0	0	0	0	0	0
LK-8139115	648	49	698	986	377	244	0	0	0	11	3	13	0	0	0	0	0	0	0	0	0
LK-8139120	1007	77	1084	1531	586	379	0	0	0	17	5	20	0	0	0	0	0	0	0	0	0
LK-8139125	279	21	301	425	162	105	0	0	0	5	1	6	0	0	0	0	0	0	0	0	0
LK-8139130	330	25	356	502	192	124	0	0	0	6	2	7	0	0	0	0	0	0	0	0	0
LK-8142	8695	664	9359	13222	5058	3275	0	0	0	147	41	175	0	0	0	0	0	0	0	0	0
LK-8142005	263	20	283	400	153	99	0	0	0	4	1	5	0	0	0	0	0	0	0	0	0
LK-8142010	210	16	227	320	122	79	0	0	0	4	1	4	0	0	0	0	0	0	0	0	0
LK-8142015	399	30	430	607	232	150	0	0	0	7	2	8	0	0	0	0	0	0	0	0	0
LK-8142020	618	47	665	939	359	233	0	0	0	10	3	12	0	0	0	0	0	0	0	0	0
LK-8142025	639	49	688	972	372	241	0	0	0	11	3	13	0	0	0	0	0	0	0	0	0
LK-8142030	62	5	67	94	36	23	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
LK-8142035	168	13	181	256	98	63	0	0	0	3	1	3	0	0	0	0	0	0	0	0	0
LK-8142040	78	6	84	119	46	29	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
LK-8142045	189	14	203	287	110	71	0	0	0	3	1	4	0	0	0	0	0	0	0	0	0
LK-8142050	432	33	466	658	252	163	0	0	0	7	2	9	0	0	0	0	0	0	0	0	0
LK-8142055	558	43	601	849	325	210	0	0	0	9	3	11	0	0	0	0	0	0	0	0	0
LK-8142060	226	17	243	344	131	85	0	0	0	4	1	5	0	0	0	0	0	0	0	0	0
LK-8142065	924	71	995	1405	537	348	0	0	0	16	4	19	0	0	0	0	0	0	0	0	0
LK-8142070	398	30	428	605	231	150	0	0	0	7	2	8	0	0	0	0	0	0	0	0	0
LK-8142075	301	23	324	457	175	113	0	0	0	5	1	6	0	0	0	0	0	0	0	0	0
LK-8142080	229	17	246	348	133	86	0	0	0	4	1	5	0	0	0	0	0	0	0	0	0
LK-8142085	102	8	110	155	59	38	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
LK-8142090	129	10	139	197	75	49	0	0	0	2	1	3	0	0	0	0	0	0	0	0	0
LK-8142095	171	13	184	260	100	64	0	0	0	3	1	3	0	0	0	0	0	0	0	0	0
LK-8142100	137	10	148	208	80	52	0	0	0	2	1	3	0	0	0	0	0	0	0	0	0
LK-8142105	157	12	169	239	91	59	0	0	0	3	1	3	0	0	0	0	0	0	0	0	0
LK-8142110	136	10	146	207	79	51	0	0	0	2	1	3	0	0	0	0	0	0	0	0	0
LK-8142115	144	11	155	219	84	54	0	0	0	2	1	3	0	0	0	0	0	0	0	0	0
LK-8142120	244	19	263	371	142	92	0	0	0	4	1	5	0	0	0	0	0	0	0	0	0
LK-8142125	149	11	160	227	87	56	0	0	0	3	1	3	0	0	0	0	0	0	0	0	0
LK-8142130	132	10	142	201	77	50	0	0	0	2	1	3	0	0	0	0	0	0	0	0	0
LK-8142135	103	8	110	156	60	39	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
LK-8142140	146	11	157	221	85	55	0	0	0	2	1	3	0	0	0	0	0	0	0	0	0
LK-8142145	146	11	157	222	85	55	0	0	0	2	1	3	0	0	0	0	0	0	0	0	0
LK-8142150	102	8	110	156	60	39	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
LK-8142155	73	6	78	111	42	27	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
LK-8142160	141	11	152	214	82	53	0	0	0	2	1	3	0	0	0	0	0	0	0	0	0
LK-8142165	158	12	170	240	92	59	0	0	0	3	1	3	0	0	0	0	0	0	0	0	0
LK-8142170	88	7	95	134	51	33	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
LK-8142175	47	4	51	72	27	18	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
LK-8142180	84	6	90	127	49	32	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
LK-8142185	175	13	189	267	102	66	0	0	0	3	1	4	0	0	0	0	0	0	0	0	0
LK-8142190	38	3	41	58	22	14	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
LK-8142195	197	15	212	300	115	74	0	0	0	3	1	4	0	0	0	0	0	0	0	0	0
LK-82	87080	12294	99374	160473	45639	38079	450	0	0	2130	434	0	0	0	0	348	0	0	0	0	0
LK-8203	10465	1502	11967	16016	6141	3889	60	0	0	306	33	0	0	0	0	36	0	0	0	0	0
LK-8203005	88	13	101	135	52	33	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0
LK-8203010	188	27	215	288	111	70	1	0	0	6	1	0	0	0	0	1	0	0	0	0	0
LK-8203015	256	37	292	391	150	95	1	0	0	7	1	0	0	0	0	1	0	0	0	0	0
LK-8203020	189	27	216	290	111	70	1	0	0	6	1	0	0	0	0	1	0	0	0	0	0
LK-8203025	129	18	147	197	76	48	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0
LK-8203030	144	21	164	220	84	53	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0
LK-8203035	366	52	418	560	215	136	2	0	0	11	1	0	0	0	0	1	0	0	0	0	0
LK-8203040	280	40	320	429	164	104	2	0	0	8	1	0	0	0	0	1	0	0	0	0	0
LK-8203045	264	38	302	404	155	98	2	0	0	8	1	0	0	0	0	1	0	0	0	0	0
LK-8203050	214	31	244	327	125	79	1	0	0	6	1	0	0	0	0	1	0	0	0	0	0
LK-8203055	256	37	292	391	150	95	1	0	0	7	1	0	0	0	0	1	0	0	0	0	0
LK-8203060	222	32	254	340	130	83	1	0	0	6	1	0	0	0	0	1	0	0	0	0	0
LK-8203065	349	50	399	534	205	130	2	0	0	10	1	0	0	0	0	1	0	0	0	0	0
LK-8203070	301	43	344	460	176	112	2	0	0	9	1	0	0	0	0	1	0	0	0	0	0
LK-8203075	257	37	293	393	151	95	1	0	0	8	1	0	0	0	0	1	0	0	0	0	0
LK-8203080	289	41	330	442	169	107	2	0	0	8	1	0	0	0	0	1	0	0	0	0	0
LK-8203085	357	51	408	546	210	133	2	0	0	10	1	0	0	0	0	1	0	0	0	0	0
LK-8203090	313	45	358	479	184	116	2	0	0	9	1	0	0	0	0	1	0	0	0	0	0
LK-8203095	204	29	234	313	120	76	1	0	0	6	1	0	0	0	0	1	0	0	0	0	0
LK-8203100	276	40	315	422	162	103	2	0	0	8	1	0	0	0	0	1	0	0	0	0	0
LK-8203105	262	38	299	400	153	97	2	0	0	8	1	0	0	0	0	1	0	0	0	0	0
LK-8203110	225	32	258	345	132	84	1	0	0	7	1	0	0	0	0	1	0	0	0	0	0
LK-8203115	174	25	199	266	102	65	1	0	0	5	1	0	0	0	0	1	0	0	0	0	0
LK-8203120	240	34	274	367	141	89	1	0	0	7	1	0	0	0	0	1	0	0	0	0	0
LK-8203125	411	59	470	629	241	153	2	0	0	12	1	0	0	0	0	1	0	0	0	0	0
LK-8203130	269	39	307	411	158	100	2	0	0	8	1	0	0	0	0	1	0	0	0	0	0
LK-8203135	408	59	466	624	239	152	2	0	0	12	1	0	0	0	0	1	0	0	0	0	0
LK-8203140	347	50	397	532	204	129	2	0	0	10	1	0	0	0	0	1	0	0	0	0	0
LK-8203145	410	59	469	627	240	152	2	0	0	12	1	0	0	0	0	1	0	0	0	0	0
LK-8203150	211	30	241	322	124	78	1	0	0	6	1	0	0	0	0	1	0	0	0	0	0
LK-8203155	306	44	350	469	180	114	2	0	0	9	1	0	0	0	0	1	0	0	0	0	0
LK-8203160	222	32	253	339	130	82	1	0	0	6	1	0	0	0	0	1	0	0	0	0	0
LK-8203165	531	76	607	813	312	197	3	0	0	16	2	0	0	0	0	2	0	0	0	0	0
LK-8203170	179	26	204	274	105	66	1	0	0	5	1	0	0	0	0	1	0	0	0	0	0
LK-8203175	275	39	314	421	161	102	2	0	0	8	1	0	0	0	0	1	0	0	0	0	0
LK-8203180	231	33	264	353	135	86	1	0	0	7	1	0	0	0	0	1	0	0	0	0	0
LK-8203185	210	30	240	321	123	78	1	0	0	6	1	0	0	0	0	1	0	0	0	0	0
LK-8203190	194	28	222	297	114	72	1	0	0	6	1	0	0	0	0	1	0	0	0	0	0
LK-8203195	177	25	203	271	104	66	1	0	0	5	1	0	0	0	0	1	0	0	0	0	0
LK-8203200	244	35	279	373	143	91	1	0	0	7	1	0	0	0	0	1	0	0	0	0	0
LK-8206	8106	1163	9270	12406	4757	3012	47	0	0	237	25	0	0	0	0	28	0	0	0	0	0
LK-8206005	119	17	136	183	70	44	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0
LK-8206010	231	33	265	354	136	86	1	0	0	7	1	0	0	0	0	1	0	0	0	0	0
LK-8206015	307	44	351	469	180	114	2	0	0	9	1	0	0	0	0	1	0	0	0	0	0
LK-8206020	363	52	415	556	213	135	2	0	0	11	1	0	0	0	0	1	0	0	0	0	0
LK-8206025	206	30	236	315	121	77	1	0	0	6	1	0	0	0	0	1	0	0	0	0	0
LK-8206030	179	26	205	274	105	67	1	0	0	5	1	0	0	0	0	1	0	0	0	0	0
LK-8206035	231	33	264	353	136	86	1	0	0	7	1	0	0	0	0	1	0	0	0	0	0
LK-8206040	181	26	207	276	106	67	1	0	0	5	1	0	0	0	0	1	0	0	0	0	0
LK-8206045	151	22	173	232	89	56	1	0	0	4	0	0	0	0	0	1	0	0	0	0	0
LK-8206050	232	33	265	355	136	86	1	0	0	7	1	0	0	0	0	1	0	0	0	0	0
LK-8206055	253	36	289	387	148	94	1	0	0	7	1	0	0	0	0	1	0	0	0	0	0
LK-8206060	101	14	115	154	59	37	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0
LK-8206065	107	15	123	164	63	40	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0
LK-8206070	214	31	245	327	125	79	1	0	0	6	1	0	0	0	0	1	0	0	0	0	0
LK-8206075	265	38	303	405	155	98	2	0	0	8	1	0	0	0	0	1	0	0	0	0	0
LK-8206080	336	48	384	513	197	125	2	0	0	10	1	0	0	0	0	1	0	0	0	0	0
LK-8206085	243	35	277	371	142	90	1	0	0	7	1	0	0	0	0	1	0	0	0	0	0
LK-8206090	240	34	275	368	141	89	1	0	0	7	1	0	0	0	0	1	0	0	0	0	0
LK-8206095	227	33	259	347	133	84	1	0	0	7	1	0	0	0	0	1	0	0	0	0	0
LK-8206100	255	37	292	391	150	95	1	0	0	7	1	0	0	0	0	1	0	0	0	0	0
LK-8206105	164	24	188	251	96	61	1	0	0	5	1	0	0	0	0	1	0	0	0	0	0
LK-8206110	176	25	202	270	104	66	1	0	0	5	1	0	0	0	0	1	0	0	0	0	0
LK-8206115	161	23	184	246	94	60	1	0	0	5	1	0	0	0	0	1	0	0	0	0	0
LK-8206120	151	22	173	231	89	56	1	0	0	4	0	0	0	0	0	1	0	0	0	0	0
LK-8206125	190	27	217	290	111	70	1	0	0	6	1	0	0	0	0	1	0	0	0	0	0
LK-8206130	218	31	250	334	128	81	1	0	0	6	1	0	0	0	0	1	0	0	0	0	0
LK-8206135	173	25	198	264	101	64	1	0	0	5	1	0	0	0	0	1	0	0	0	0	0
LK-8206140	229	33	262	350	134	85	1	0	0	7	1	0	0	0	0	1	0	0	0	0	0
LK-8206145	147	21	168	225	86	55	1	0	0	4	0	0	0	0	0	1	0	0	0	0	0
LK-8206150	165	24	189	253	97	61	1	0	0	5	1	0	0	0	0	1	0	0	0	0	0
