entity_id	valid	rejected	polled	electors	UNP	SLFP	SLMP
LK-6230080	311	4	315	421	167	140	4
LK-6230085	409	6	414	553	219	184	6
LK-6230090	523	7	530	707	280	235	7
LK-6230095	330	5	334	446	177	148	5
LK-6230100	571	8	579	772	306	257	8
LK-6230105	263	4	267	356	141	118	4
LK-6230110	227	3	230	307	121	102	3
LK-6230115	468	7	475	633	251	211	7
LK-6230120	520	7	528	704	279	234	7
LK-6230125	370	5	375	501	198	167	5
LK-6230130	731	10	741	989	391	329	10
LK-6230135	299	4	303	404	160	134	4
LK-6230140	441	6	447	597	236	199	6
LK-6230145	380	5	385	514	203	171	5
LK-6230150	880	12	893	1191	471	396	13
LK-6230155	382	5	388	517	205	172	5
LK-6230160	633	9	642	857	339	285	9
LK-6230165	390	5	396	528	209	176	6
LK-6233	21535	302	21837	29134	11531	9695	309
LK-6233005	352	5	357	476	189	158	5
LK-6233010	1055	15	1070	1427	565	475	15
LK-6233015	261	4	265	354	140	118	4
LK-6233020	141	2	143	191	75	63	2
LK-6233025	229	3	232	309	122	103	3
LK-6233030	262	4	266	355	140	118	4
LK-6233035	258	4	262	350	138	116	4
LK-6233040	267	4	271	361	143	120	4
LK-6233045	186	3	188	251	99	84	3
LK-6233050	169	2	172	229	91	76	2
LK-6233055	157	2	159	212	84	71	2
LK-6233060	372	5	377	503	199	167	5
LK-6233065	841	12	853	1138	450	379	12
LK-6233070	1140	16	1156	1543	611	513	16
LK-6233075	756	11	766	1022	405	340	11
LK-6233080	415	6	421	562	222	187	6
LK-6233085	348	5	353	471	186	157	5
LK-6233090	545	8	553	737	292	245	8
LK-6233095	465	7	472	629	249	209	7
LK-6233100	1199	17	1216	1622	642	540	17
LK-6233105	389	5	395	527	208	175	6
LK-6233110	698	10	708	945	374	314	10
LK-6233115	435	6	441	589	233	196	6
LK-6233120	550	8	557	744	294	248	8
LK-6233125	280	4	284	378	150	126	4
LK-6233130	282	4	286	382	151	127	4
LK-6233135	357	5	362	482	191	161	5
LK-6233140	345	5	350	467	185	155	5
LK-6233145	209	3	212	282	112	94	3
LK-6233150	397	6	402	537	212	179	6
LK-6233155	207	3	210	280	111	93	3
LK-6233160	237	3	240	320	127	107	3
LK-6233165	208	3	211	281	111	94	3
LK-6233170	372	5	377	503	199	167	5
LK-6233175	718	10	728	971	384	323	10
LK-6233180	1264	18	1281	1709	677	569	18
LK-6233185	370	5	375	500	198	166	5
LK-6233190	507	7	515	686	272	228	7
LK-6233195	400	6	406	542	214	180	6
LK-6233200	511	7	518	691	274	230	7
LK-6233205	941	13	954	1273	504	424	13
LK-6233210	469	7	476	635	251	211	7
LK-6233215	321	4	326	434	172	145	5
LK-6233220	277	4	280	374	148	125	4
LK-6233225	161	2	163	217	86	72	2
LK-6233230	241	3	245	326	129	109	3
LK-6233235	258	4	261	349	138	116	4
LK-6233240	443	6	449	599	237	199	6
LK-6233245	272	4	276	368	146	122	4
LK-6236	16507	231	16738	22333	8839	7432	237
LK-6236005	325	5	330	440	174	146	5
LK-6236010	361	5	366	488	193	163	5
LK-6236015	295	4	299	399	158	133	4
LK-6236020	195	3	198	264	104	88	3
LK-6236025	199	3	202	269	107	90	3
LK-6236030	575	8	583	778	308	259	8
LK-6236035	248	3	251	335	133	112	4
LK-6236040	243	3	246	328	130	109	3
LK-6236045	153	2	155	207	82	69	2
LK-6236050	323	5	328	438	173	146	5
LK-6236055	314	4	319	425	168	141	5
LK-6236060	198	3	200	268	106	89	3
LK-6236065	185	3	187	250	99	83	3
LK-6236070	223	3	226	302	119	100	3
LK-6236075	270	4	274	366	145	122	4
LK-6236080	341	5	346	462	183	154	5
LK-6236085	155	2	157	209	83	70	2
LK-6236090	386	5	391	522	207	174	6
LK-6236095	263	4	267	356	141	118	4
LK-6236100	338	5	343	458	181	152	5
LK-6236105	154	2	156	208	82	69	2
LK-6236110	433	6	439	586	232	195	6
LK-6236115	289	4	293	391	155	130	4
LK-6236120	481	7	488	651	258	217	7
LK-6236125	210	3	213	285	113	95	3
LK-6236130	176	2	179	239	94	79	3
LK-6236135	382	5	387	517	205	172	5
LK-6236140	303	4	307	410	162	136	4
LK-6236145	383	5	388	518	205	172	5
LK-6236150	411	6	417	556	220	185	6
LK-6236155	500	7	507	677	268	225	7
LK-6236160	819	11	830	1108	438	369	12
LK-6236165	278	4	282	376	149	125	4
LK-6236170	234	3	237	316	125	105	3
LK-6236175	151	2	153	205	81	68	2
LK-6236180	252	4	255	341	135	113	4
LK-6236185	377	5	382	510	202	170	5
LK-6236190	1059	15	1073	1432	567	477	15
LK-6236195	600	8	608	811	321	270	9
LK-6236200	345	5	350	467	185	155	5
LK-6236205	528	7	535	714	283	238	8
LK-6236210	388	5	394	525	208	175	6
LK-6236215	415	6	421	562	222	187	6
LK-6236220	333	5	338	451	179	150	5
LK-6236225	364	5	369	492	195	164	5
LK-6236230	142	2	144	192	76	64	2
LK-6236235	210	3	213	284	113	95	3
LK-6236240	458	6	465	620	246	206	7
LK-6236245	240	3	244	325	129	108	3
LK-6239	18780	175	18955	25952	10012	8384	384
LK-6239005	1360	13	1373	1880	725	607	28
LK-6239010	389	4	392	537	207	174	8
LK-6239015	1108	10	1119	1531	591	495	23
LK-6239020	739	7	746	1021	394	330	15
LK-6239025	498	5	502	688	265	222	10
LK-6239030	403	4	406	556	215	180	8
LK-6239035	209	2	211	289	112	93	4
LK-6239040	247	2	249	341	132	110	5
LK-6239045	314	3	317	434	168	140	6
LK-6239050	153	1	154	211	82	68	3
LK-6239055	301	3	304	417	161	135	6
LK-6239060	250	2	252	345	133	112	5
LK-6239065	263	2	265	363	140	117	5
LK-6239070	268	3	271	371	143	120	5
LK-6239075	200	2	202	277	107	89	4
LK-6239080	383	4	386	529	204	171	8
LK-6239085	358	3	361	495	191	160	7
LK-6239090	205	2	207	283	109	91	4
LK-6239095	307	3	310	424	163	137	6
LK-6239100	253	2	255	350	135	113	5
LK-6239105	272	3	275	376	145	122	6
LK-6239110	552	5	557	763	294	246	11
LK-6239115	520	5	525	718	277	232	11
LK-6239120	829	8	837	1146	442	370	17
LK-6239125	237	2	239	328	126	106	5
LK-6239130	328	3	331	454	175	147	7
LK-6239135	372	3	376	514	198	166	8
LK-6239140	197	2	199	272	105	88	4
LK-6239145	693	6	700	958	369	309	14
LK-6239150	270	3	272	372	144	120	6
LK-6239155	239	2	241	330	127	107	5
LK-6239160	308	3	311	426	164	138	6
LK-6239165	518	5	523	716	276	231	11
LK-6239170	314	3	317	434	168	140	6
LK-6239175	278	3	281	385	148	124	6
LK-6239180	564	5	570	780	301	252	12
LK-6239185	197	2	199	273	105	88	4
LK-6239190	379	4	383	524	202	169	8
LK-6239195	168	2	169	232	89	75	3
LK-6239200	484	5	489	669	258	216	10
LK-6239205	650	6	656	898	346	290	13
LK-6239210	408	4	412	563	217	182	8
LK-6239215	415	4	419	574	221	185	8
LK-6239220	415	4	419	574	221	185	8
LK-6239225	280	3	282	387	149	125	6
LK-6239230	407	4	411	563	217	182	8
LK-6239235	275	3	277	380	146	123	6
LK-6242	22850	213	23063	31574	12182	10201	467
LK-6242005	483	4	487	667	257	216	10
LK-6242010	427	4	431	590	228	191	9
LK-6242015	255	2	258	353	136	114	5
LK-6242020	859	8	867	1187	458	383	18
LK-6242025	1171	11	1182	1618	624	523	24
LK-6242030	521	5	526	720	278	233	11
LK-6242035	578	5	584	799	308	258	12
LK-6242040	352	3	355	486	188	157	7
LK-6242045	538	5	543	743	287	240	11
LK-6242050	550	5	556	761	293	246	11
LK-6242055	692	6	698	956	369	309	14
LK-6242060	681	6	687	940	363	304	14
LK-6242065	800	7	808	1106	427	357	16
LK-6242070	1139	11	1150	1575	607	509	23
LK-6242075	1114	10	1124	1539	594	497	23
LK-6242080	200	2	202	276	107	89	4
LK-6242085	462	4	466	638	246	206	9
LK-6242090	645	6	651	892	344	288	13
LK-6242095	320	3	322	442	170	143	7
LK-6242100	395	4	398	545	210	176	8
LK-6242105	245	2	247	338	130	109	5
LK-6242110	176	2	178	243	94	79	4
LK-6242115	185	2	187	256	99	83	4
LK-6242120	433	4	437	598	231	193	9
LK-6242125	240	2	242	331	128	107	5
LK-6242130	232	2	235	321	124	104	5
LK-6242135	297	3	300	411	159	133	6
LK-6242140	281	3	283	388	150	125	6
LK-6242145	297	3	300	411	159	133	6
LK-6242150	433	4	437	599	231	193	9
LK-6242155	838	8	846	1158	447	374	17
LK-6242160	401	4	405	554	214	179	8
LK-6242165	787	7	795	1088	420	351	16
LK-6242170	325	3	328	449	173	145	7
LK-6242175	628	6	634	868	335	281	13
LK-6242180	150	1	151	207	80	67	3
LK-6242185	596	6	602	824	318	266	12
LK-6242190	424	4	428	586	226	189	9
LK-6242195	558	5	563	771	298	249	11
LK-6242200	547	5	552	756	291	244	11
LK-6242205	432	4	436	596	230	193	9
LK-6242210	521	5	526	720	278	233	11
LK-6242215	436	4	440	603	232	195	9
LK-6242220	300	3	302	414	160	134	6
LK-6242225	365	3	369	505	195	163	7
LK-6242230	295	3	298	408	157	132	6
LK-6242235	245	2	248	339	131	109	5
LK-6245	25876	384	26260	34572	14825	10560	491
LK-6245005	552	8	560	737	316	225	10
LK-6245010	394	6	399	526	225	161	7
LK-6245015	434	6	440	580	249	177	8
LK-6245020	405	6	411	542	232	165	8
LK-6245025	747	11	758	997	428	305	14
LK-6245030	655	10	665	875	375	267	12
LK-6245035	1919	28	1947	2564	1099	783	36
LK-6245040	482	7	489	644	276	197	9
LK-6245045	622	9	631	831	356	254	12
LK-6245050	294	4	298	393	168	120	6
LK-6245055	326	5	331	436	187	133	6
LK-6245060	522	8	529	697	299	213	10
LK-6245065	549	8	557	733	315	224	10
LK-6245070	670	10	680	895	384	273	13
LK-6245075	640	9	649	855	367	261	12
LK-6245080	440	7	447	588	252	180	8
LK-6245085	461	7	468	616	264	188	9
LK-6245090	554	8	562	740	317	226	11
LK-6245095	499	7	507	667	286	204	9
LK-6245100	563	8	572	753	323	230	11
LK-6245105	502	7	509	671	288	205	10
LK-6245110	679	10	689	907	389	277	13
LK-6245115	535	8	543	715	307	218	10
LK-6245120	484	7	491	646	277	197	9
LK-6245125	525	8	533	701	301	214	10
LK-6245130	328	5	333	438	188	134	6
LK-6245135	899	13	912	1201	515	367	17
LK-6245140	377	6	383	504	216	154	7
LK-6245145	324	5	329	433	186	132	6
LK-6245150	509	8	516	680	291	208	10
LK-6245155	631	9	640	843	362	258	12
LK-6245160	346	5	351	462	198	141	7
LK-6245165	307	5	312	411	176	125	6
LK-6245170	377	6	383	504	216	154	7
LK-6245175	566	8	574	756	324	231	11
LK-6245180	332	5	337	444	190	136	6
LK-6245185	466	7	473	622	267	190	9
LK-6245190	391	6	397	523	224	160	7
LK-6245195	237	4	240	316	136	97	4
LK-6245200	335	5	340	448	192	137	6
LK-6245205	357	5	363	478	205	146	7
LK-6245210	316	5	321	422	181	129	6
LK-6245215	495	7	502	661	284	202	9
LK-6245220	318	5	322	424	182	130	6
LK-6245225	484	7	491	647	277	198	9
LK-6245230	514	8	522	687	294	210	10
LK-6245235	440	7	446	588	252	180	8
LK-6245240	438	7	445	586	251	179	8
LK-6245245	484	7	492	647	278	198	9
LK-6245250	383	6	388	511	219	156	7
LK-6245255	386	6	392	516	221	158	7
LK-6245260	384	6	389	513	220	157	7
LK-6248	23706	352	24058	31672	13582	9674	450
LK-6248005	516	8	523	689	295	210	10
LK-6248010	352	5	357	471	202	144	7
LK-6248015	418	6	424	559	240	171	8
LK-6248020	268	4	272	358	153	109	5
LK-6248025	768	11	779	1026	440	313	15
LK-6248030	369	5	375	493	212	151	7
LK-6248035	797	12	808	1064	456	325	15
LK-6248040	595	9	603	794	341	243	11
LK-6248045	519	8	527	693	297	212	10
LK-6248050	572	8	580	764	328	233	11
LK-6248055	432	6	438	577	247	176	8
LK-6248060	340	5	345	454	195	139	6
LK-6248065	390	6	396	521	223	159	7
LK-6248070	489	7	497	654	280	200	9
LK-6248075	838	12	851	1120	480	342	16
LK-6248080	352	5	357	471	202	144	7
LK-6248085	724	11	735	967	415	296	14
LK-6248090	806	12	818	1077	462	329	15
LK-6248095	1126	17	1143	1505	645	460	21
LK-6248100	666	10	676	890	382	272	13
LK-6248105	502	7	510	671	288	205	10
LK-6248110	251	4	254	335	144	102	5
LK-6248115	356	5	361	475	204	145	7
LK-6248120	214	3	217	286	123	87	4
LK-6248125	522	8	529	697	299	213	10
LK-6248130	268	4	272	358	154	109	5
LK-6248135	340	5	345	455	195	139	6
LK-6248140	456	7	463	609	261	186	9
LK-6248145	466	7	473	622	267	190	9
LK-6248150	351	5	356	469	201	143	7
LK-6248155	459	7	466	613	263	187	9
LK-6248160	393	6	399	525	225	160	7
LK-6248165	438	7	445	585	251	179	8
LK-6248170	559	8	567	747	320	228	11
LK-6248175	487	7	494	650	279	199	9
LK-6248180	528	8	536	706	303	216	10
LK-6248185	650	10	660	869	373	265	12
LK-6248190	250	4	254	334	143	102	5
LK-6248195	634	9	643	847	363	259	12
LK-6248200	655	10	665	876	375	267	12
LK-6248205	926	14	940	1237	530	378	18
LK-6248210	702	10	712	938	402	287	13
LK-6248215	217	3	220	289	124	88	4
LK-6248220	701	10	712	937	402	286	13
LK-6248225	270	4	275	361	155	110	5
LK-6248230	329	5	333	439	188	134	6
LK-6248235	445	7	451	594	255	182	8
LK-7	180156	3364	183520	499764	83343	93327	3486
LK-71	131157	2207	133364	334074	56214	72446	2497
LK-7103	4177	90	4268	9385	1643	2462	73
LK-7103005	244	5	249	548	96	144	4
LK-7103010	320	7	327	719	126	189	6
LK-7103015	323	7	330	726	127	190	6
LK-7103020	264	6	269	592	104	155	5
LK-7103025	413	9	421	927	162	243	7
LK-7103030	353	8	361	793	139	208	6
LK-7103035	215	5	220	483	85	127	4
LK-7103040	392	8	401	881	154	231	7
LK-7103045	171	4	174	384	67	101	3
LK-7103050	226	5	231	508	89	133	4
LK-7103055	30	1	31	68	12	18	1
LK-7103060	280	6	287	630	110	165	5
LK-7103065	201	4	205	452	79	119	4
LK-7103070	361	8	368	810	142	213	6
LK-7103075	385	8	393	865	151	227	7
LK-7106	4055	87	4143	9110	1594	2390	71
LK-7106005	182	4	186	408	71	107	3
LK-7106010	153	3	157	345	60	90	3
LK-7106015	73	2	74	163	29	43	1
LK-7106020	134	3	137	301	53	79	2
LK-7106025	60	1	61	134	23	35	1
LK-7106030	48	1	50	109	19	29	1
LK-7106035	147	3	151	331	58	87	3
LK-7106040	141	3	144	316	55	83	2
LK-7106045	113	2	115	254	44	67	2
LK-7106050	99	2	101	222	39	58	2
LK-7106055	115	2	117	257	45	68	2
LK-7106060	176	4	179	395	69	104	3
LK-7106065	173	4	177	390	68	102	3
LK-7106070	284	6	290	639	112	168	5
LK-7106075	106	2	109	239	42	63	2
LK-7106080	114	2	117	257	45	67	2
LK-7106085	211	5	215	473	83	124	4
LK-7106090	397	9	405	891	156	234	7
LK-7106095	168	4	171	377	66	99	3
LK-7106100	210	5	215	472	83	124	4
LK-7106105	97	2	99	217	38	57	2
LK-7106110	278	6	284	624	109	164	5
LK-7106115	123	3	126	276	48	72	2
LK-7106120	144	3	147	324	57	85	3
LK-7106125	116	2	118	260	46	68	2
LK-7106130	194	4	198	436	76	114	3
LK-7109	8520	184	8704	19141	3350	5022	149
LK-7109005	298	6	304	668	117	175	5
LK-7109010	241	5	246	541	95	142	4
LK-7109015	227	5	232	510	89	134	4
LK-7109020	240	5	246	540	94	142	4
LK-7109025	256	6	261	575	101	151	4
LK-7109030	311	7	318	699	122	183	5
LK-7109035	185	4	189	415	73	109	3
LK-7109040	122	3	125	275	48	72	2
LK-7109045	283	6	289	635	111	167	5
LK-7109050	270	6	275	606	106	159	5
LK-7109055	176	4	180	396	69	104	3
LK-7109060	232	5	237	520	91	136	4
LK-7109065	268	6	273	601	105	158	5
LK-7109070	267	6	273	600	105	157	5
LK-7109075	166	4	170	374	65	98	3
LK-7109080	142	3	145	320	56	84	2
LK-7109085	233	5	238	524	92	137	4
LK-7109090	137	3	140	307	54	81	2
LK-7109095	156	3	160	351	61	92	3
LK-7109100	193	4	197	434	76	114	3
LK-7109105	227	5	232	511	89	134	4
LK-7109110	164	4	168	369	65	97	3
LK-7109115	214	5	219	481	84	126	4
LK-7109120	227	5	232	511	89	134	4
LK-7109125	300	6	306	674	118	177	5
LK-7109130	288	6	294	647	113	170	5
LK-7109135	271	6	277	608	106	160	5
LK-7109140	215	5	220	484	85	127	4
LK-7109145	160	3	163	359	63	94	3
LK-7109150	411	9	420	923	162	242	7
LK-7109155	423	9	432	951	166	249	7
LK-7109160	277	6	283	623	109	163	5
LK-7109165	161	3	164	362	63	95	3
LK-7109170	175	4	179	394	69	103	3
LK-7109175	313	7	320	704	123	185	5
LK-7109180	136	3	139	306	54	80	2
LK-7109185	152	3	156	342	60	90	3
LK-7112	4934	69	5003	8416	2380	2481	73
LK-7112005	268	4	272	457	129	135	4
LK-7112010	272	4	276	464	131	137	4
LK-7112015	370	5	375	631	178	186	5
LK-7112020	322	4	326	549	155	162	5
LK-7112025	242	3	246	413	117	122	4
LK-7112030	273	4	277	466	132	138	4
LK-7112035	327	5	332	558	158	164	5
LK-7112040	257	4	261	439	124	129	4
LK-7112045	369	5	374	629	178	186	5
LK-7112050	261	4	265	445	126	131	4
LK-7112055	266	4	270	454	128	134	4
LK-7112060	331	5	335	564	159	166	5
LK-7112065	240	3	243	409	116	120	4
LK-7112070	366	5	371	624	176	184	5
LK-7112075	369	5	374	629	178	186	5
LK-7112080	176	2	179	301	85	89	3
LK-7112085	225	3	228	384	109	113	3
LK-7115	13101	185	13285	22880	6295	6598	207
LK-7115005	136	2	138	232	65	68	2
LK-7115010	233	3	237	398	113	117	3
LK-7115015	296	4	301	506	143	149	4
LK-7115020	342	5	346	583	165	172	5
LK-7115025	290	4	294	494	140	146	4
LK-7115030	225	3	228	383	108	113	3
LK-7115035	250	3	254	427	121	126	4
LK-7115040	256	4	260	437	123	129	4
LK-7115045	144	2	146	245	69	72	2
LK-7115050	292	4	296	499	141	147	4
LK-7115055	260	4	263	443	125	131	4
LK-7115060	363	5	368	618	175	182	5
LK-7115065	251	3	255	429	121	126	4
LK-7115070	337	5	342	575	163	170	5
LK-7115075	499	7	506	851	241	251	7
LK-7115080	231	3	234	394	111	116	3
LK-7115085	267	4	271	456	129	134	4
LK-7115090	285	4	289	487	138	143	4
LK-7115095	316	4	320	539	152	159	5
LK-7115100	344	5	349	587	166	173	5
LK-7115105	271	4	275	462	131	136	4
LK-7115110	255	4	259	435	123	128	4
LK-7115115	233	3	236	397	112	117	3
LK-7115120	398	6	404	679	192	200	6
LK-7115125	1332	18	1350	2271	642	670	20
LK-7115130	432	6	438	737	208	217	6
LK-7115135	412	6	418	703	199	207	6
LK-7115140	376	5	381	641	181	189	6
LK-7115145	436	7	443	977	200	224	12
LK-7115150	375	6	381	842	172	193	10
LK-7115155	183	3	186	410	84	94	5
LK-7115160	416	6	422	710	201	209	6
LK-7115165	160	2	162	272	77	80	2
LK-7115170	27	0	27	45	13	13	0
LK-7115175	265	4	269	453	128	133	4
LK-7115180	335	5	340	571	162	168	5
LK-7115185	545	8	552	929	263	274	8
LK-7115190	304	4	309	519	147	153	5
LK-7115195	363	5	368	618	175	182	5
LK-7115200	367	5	372	625	177	184	5
LK-7118	6890	132	7023	14574	2904	3864	123
LK-7118005	234	3	238	400	113	118	3
LK-7118010	260	4	264	444	126	131	4
LK-7118015	283	4	287	483	137	142	4
LK-7118020	121	3	123	271	47	71	2
LK-7118025	155	3	158	347	61	91	3
LK-7118030	194	4	198	436	76	114	3
LK-7118035	195	4	200	439	77	115	3
LK-7118040	144	3	147	324	57	85	3
LK-7118045	193	4	197	433	76	114	3
LK-7118050	225	5	230	506	89	133	4
LK-7118055	128	3	131	288	50	76	2
LK-7118060	192	4	196	431	75	113	3
LK-7118065	81	2	83	182	32	48	1
LK-7118070	120	3	122	269	47	71	2
LK-7118075	95	2	97	214	37	56	2
LK-7118080	186	4	190	418	73	110	3
LK-7118085	100	2	103	226	39	59	2
LK-7118090	126	3	129	284	50	75	2
LK-7118095	108	2	111	244	43	64	2
LK-7118100	144	3	147	322	56	85	3
LK-7118105	178	3	181	399	82	91	5
LK-7118110	730	16	746	1640	287	430	13
LK-7118115	168	4	172	378	66	99	3
LK-7118120	123	3	125	276	48	72	2
LK-7118125	230	5	235	516	90	135	4
LK-7118130	258	4	262	440	124	130	4
LK-7118135	188	3	190	320	91	94	3
LK-7118140	240	3	243	409	116	120	4
LK-7118145	204	3	207	349	99	103	3
LK-7118150	285	6	291	640	112	168	5
LK-7118155	153	3	156	344	60	90	3
LK-7118160	139	2	141	312	64	71	4
LK-7118165	83	2	85	186	33	49	1
LK-7118170	148	3	152	333	58	87	3
LK-7118175	99	2	101	222	39	58	2
LK-7118180	113	2	115	253	52	58	3
LK-7118185	114	2	116	257	53	59	3
LK-7118190	151	2	153	339	69	77	4
LK-7121	4650	94	4743	15444	1822	2755	73
LK-7121005	82	2	84	313	29	52	1
LK-7121010	88	2	90	336	32	55	1
LK-7121015	130	3	133	498	47	82	1
LK-7121020	81	2	83	311	29	51	1
LK-7121025	59	1	61	228	21	37	1
LK-7121030	80	2	81	305	29	50	1
LK-7121035	105	2	108	403	38	66	1
LK-7121040	110	2	112	419	39	69	1
LK-7121045	72	2	73	275	26	45	1
LK-7121050	107	2	109	409	38	67	1
LK-7121055	85	2	87	326	31	54	1
LK-7121060	90	2	92	343	32	56	1
LK-7121065	77	2	79	296	28	49	1
LK-7121070	141	3	144	538	51	89	1
LK-7121075	89	2	91	340	32	56	1
LK-7121080	138	3	141	529	50	87	1
LK-7121085	177	4	181	677	64	111	2
LK-7121090	223	5	228	855	80	141	2
LK-7121095	187	3	190	419	86	96	5
LK-7121100	106	2	108	238	49	55	3
LK-7121105	114	2	116	255	52	58	3
LK-7121110	225	4	229	504	103	115	6
LK-7121115	226	4	230	508	104	116	6
LK-7121120	194	3	198	436	89	100	5
LK-7121125	171	4	175	656	62	108	2
LK-7121130	95	2	97	362	34	60	1
LK-7121135	126	3	128	481	45	79	1
LK-7121140	88	2	90	337	32	55	1
LK-7121145	64	1	65	243	23	40	1
LK-7121150	86	2	88	329	31	54	1
LK-7121155	44	1	45	167	16	27	0
LK-7121160	66	1	67	251	24	41	1
LK-7121165	85	2	87	325	31	53	1
LK-7121170	122	3	124	466	44	77	1
LK-7121175	121	3	123	462	43	76	1
LK-7121180	96	2	99	369	35	61	1
LK-7121185	68	1	69	260	24	43	1
LK-7121190	142	2	145	319	65	73	4
LK-7121195	180	3	183	403	83	92	5
LK-7121200	112	2	114	252	52	58	3
LK-7124	3748	82	3830	14347	1349	2361	38
LK-7124005	126	3	128	481	45	79	1
LK-7124010	102	2	105	392	37	65	1
LK-7124015	89	2	91	339	32	56	1
LK-7124020	65	1	66	247	23	41	1
LK-7124025	109	2	112	419	39	69	1
LK-7124030	145	3	148	554	52	91	1
LK-7124035	102	2	104	391	37	64	1
LK-7124040	62	1	63	237	22	39	1
LK-7124045	108	2	110	414	39	68	1
LK-7124050	96	2	98	369	35	61	1
LK-7124055	44	1	45	169	16	28	0
LK-7124060	107	2	110	411	39	68	1
LK-7124065	113	2	116	434	41	71	1
LK-7124070	91	2	93	350	33	58	1
LK-7124075	135	3	138	516	49	85	1
LK-7124080	108	2	110	413	39	68	1
LK-7124085	87	2	89	332	31	55	1
LK-7124090	32	1	33	124	12	20	0
LK-7124095	165	4	169	632	59	104	2
LK-7124100	191	4	195	732	69	120	2
LK-7124105	76	2	78	291	27	48	1
LK-7124110	145	3	148	553	52	91	1
LK-7124115	111	2	113	425	40	70	1
LK-7124120	57	1	58	219	21	36	1
LK-7124125	119	3	122	455	43	75	1
LK-7124130	74	2	75	282	27	46	1
LK-7124135	180	4	184	690	65	114	2
LK-7124140	84	2	86	323	30	53	1
LK-7124145	84	2	86	322	30	53	1
LK-7124150	99	2	101	379	36	62	1
LK-7124155	99	2	101	379	36	62	1
LK-7124160	109	2	112	419	39	69	1
LK-7124165	57	1	58	217	20	36	1
LK-7124170	68	1	69	260	24	43	1
LK-7124175	84	2	86	323	30	53	1
LK-7124180	84	2	86	323	30	53	1
LK-7124185	63	1	64	241	23	40	1
LK-7124190	75	2	77	287	27	47	1
LK-7127	4732	105	4837	18249	1766	2915	51
LK-7127005	63	1	64	240	23	40	1
LK-7127010	181	4	185	692	65	114	2
LK-7127015	99	2	101	378	36	62	1
LK-7127020	91	2	93	348	33	57	1
LK-7127025	111	2	114	425	40	70	1
LK-7127030	175	4	179	672	63	111	2
LK-7127035	135	3	138	517	49	85	1
LK-7127040	68	1	70	261	25	43	1
LK-7127045	81	2	83	310	29	51	1
LK-7127050	102	2	104	389	37	64	1
LK-7127055	136	3	139	519	49	85	1
LK-7127060	90	2	92	343	32	56	1
LK-7127065	79	2	81	303	28	50	1
LK-7127070	54	1	55	206	19	34	1
LK-7127075	197	4	202	756	71	124	2
LK-7127080	162	4	166	620	58	102	2
LK-7127085	111	2	113	423	40	70	1
LK-7127090	107	2	110	410	39	68	1
LK-7127095	184	4	188	703	66	116	2
LK-7127100	130	3	133	497	47	82	1
LK-7127105	184	4	188	706	66	116	2
LK-7127110	106	2	108	405	38	67	1
LK-7127115	42	1	43	160	15	26	0
LK-7127120	89	2	91	365	44	44	1
LK-7127125	83	2	85	320	30	53	1
LK-7127130	116	3	119	445	42	73	1
LK-7127135	153	3	157	587	55	97	2
LK-7127140	217	5	222	832	78	137	2
LK-7127145	143	3	146	548	52	90	1
LK-7127150	78	2	80	299	28	49	1
LK-7127155	94	2	96	361	34	59	1
LK-7127160	109	2	111	417	39	69	1
LK-7127165	142	4	146	584	70	70	2
LK-7127170	84	2	86	345	41	41	1
LK-7127175	136	3	139	522	49	86	1
LK-7127180	80	2	82	308	29	51	1
LK-7127185	47	1	48	178	17	29	0
LK-7127190	111	2	113	425	40	70	1
LK-7127195	207	5	212	793	75	130	2
LK-7127200	107	3	110	440	53	53	2
LK-7127205	48	1	49	198	24	24	1
LK-7130	4948	93	5041	13290	2327	2505	116
LK-7130005	187	3	190	419	86	96	5
LK-7130010	133	2	135	298	61	68	4
LK-7130015	175	3	178	393	80	90	5
LK-7130020	168	3	171	377	77	86	5
LK-7130025	224	4	228	502	103	115	6
LK-7130030	132	2	134	296	61	68	4
LK-7130035	465	8	472	1042	213	238	13
LK-7130040	467	6	473	796	225	235	7
LK-7130045	239	4	243	537	110	123	7
LK-7130050	283	5	288	635	130	145	8
LK-7130055	253	4	257	568	116	130	7
LK-7130060	407	10	417	1673	200	200	7
LK-7130065	206	5	212	849	102	101	3
LK-7130070	121	3	125	499	60	60	2
LK-7130075	113	3	116	463	55	55	2
LK-7130080	237	4	241	531	109	122	7
LK-7130085	207	3	210	464	95	106	6
LK-7130090	115	2	116	257	53	59	3
LK-7130095	103	3	105	423	51	50	2
LK-7130100	222	4	226	498	102	114	6
LK-7130105	62	2	64	257	31	31	1
LK-7130110	62	2	64	255	31	31	1
LK-7130115	135	2	137	303	62	69	4
LK-7130120	124	3	127	509	61	61	2
LK-7130125	108	3	111	445	53	53	2
LK-7133	11476	189	11665	25517	5281	5884	310
LK-7133005	416	6	422	710	201	209	6
LK-7133010	303	5	308	680	139	156	8
LK-7133015	292	5	297	655	134	150	8
LK-7133020	203	3	206	456	93	104	6
LK-7133025	222	4	225	497	102	114	6
LK-7133030	267	4	272	599	123	137	7
LK-7133035	288	5	293	646	132	148	8
LK-7133040	264	4	268	592	121	135	7
LK-7133045	274	5	279	615	126	141	8
LK-7133050	714	12	726	1601	328	366	20
LK-7133055	410	7	417	920	188	211	11
LK-7133060	432	7	440	970	199	222	12
LK-7133065	743	12	756	1667	341	381	20
