entity_id	valid	rejected	polled	electors	UNP	SLFP	JVP	ACTC	LSSP	NSSP
LK-8127200	375	4	379	435	227	120	24	1	3	1
LK-8127205	543	6	549	631	329	173	35	1	4	1
LK-8127210	188	2	190	218	114	60	12	0	1	0
LK-8127215	684	8	692	794	414	218	44	1	5	2
LK-8127220	478	6	483	555	289	152	30	1	3	1
LK-8127225	377	4	382	438	229	120	24	1	3	1
LK-8127230	341	4	345	396	206	109	22	1	2	1
LK-8127235	721	8	729	837	437	230	46	1	5	2
LK-8127240	502	6	508	583	304	160	32	1	4	1
LK-8127245	656	8	663	761	397	209	42	1	5	2
LK-8127250	510	6	516	592	309	163	33	1	4	1
LK-8127255	740	9	749	859	448	236	47	1	5	2
LK-8127260	670	8	678	778	406	214	43	1	5	2
LK-8127265	741	9	750	861	449	236	47	1	5	2
LK-8127270	459	5	465	534	278	147	29	1	3	1
LK-8127275	373	4	378	433	226	119	24	1	3	1
LK-8127280	623	7	631	724	378	199	40	1	4	1
LK-8127285	363	4	367	422	220	116	23	1	3	1
LK-8127290	648	7	655	752	392	207	41	1	5	1
LK-8127295	747	9	755	867	452	238	48	1	5	2
LK-8127300	561	6	567	651	340	179	36	1	4	1
LK-8127305	318	4	321	369	193	101	20	1	2	1
LK-8127310	442	5	447	513	268	141	28	1	3	1
LK-8127315	417	5	422	484	253	133	27	1	3	1
LK-8127320	185	2	187	215	112	59	12	0	1	0
LK-8127325	304	4	308	353	184	97	19	1	2	1
LK-8127330	698	8	707	811	423	223	45	1	5	2
LK-8127335	525	6	531	610	318	167	34	1	4	1
LK-8127340	829	10	839	963	502	265	53	2	6	2
LK-8130	30194	429	30622	35427	18311	9883	1711	60	195	34
LK-8130005	722	10	732	847	438	236	41	1	5	1
LK-8130010	692	10	701	811	419	226	39	1	4	1
LK-8130015	506	7	514	594	307	166	29	1	3	1
LK-8130020	906	13	919	1063	550	297	51	2	6	1
LK-8130025	691	10	700	810	419	226	39	1	4	1
LK-8130030	565	8	573	663	343	185	32	1	4	1
LK-8130035	554	8	562	650	336	181	31	1	4	1
LK-8130040	530	8	537	621	321	173	30	1	3	1
LK-8130045	471	7	478	553	286	154	27	1	3	1
LK-8130050	456	6	463	536	277	149	26	1	3	1
LK-8130055	381	5	386	447	231	125	22	1	2	0
LK-8130060	241	3	245	283	146	79	14	0	2	0
LK-8130065	614	9	622	720	372	201	35	1	4	1
LK-8130070	622	9	631	730	377	204	35	1	4	1
LK-8130075	614	9	623	721	373	201	35	1	4	1
LK-8130080	520	7	527	610	315	170	29	1	3	1
LK-8130085	558	8	566	655	338	183	32	1	4	1
LK-8130090	309	4	314	363	188	101	18	1	2	0
LK-8130095	236	3	240	277	143	77	13	0	2	0
LK-8130100	239	3	242	280	145	78	14	0	2	0
LK-8130105	741	11	752	869	449	243	42	1	5	1
LK-8130110	156	2	158	183	95	51	9	0	1	0
LK-8130115	435	6	441	510	264	142	25	1	3	0
LK-8130120	733	10	743	860	444	240	42	1	5	1
LK-8130125	480	7	487	563	291	157	27	1	3	1
LK-8130130	506	7	513	594	307	166	29	1	3	1
LK-8130135	361	5	366	424	219	118	20	1	2	0
LK-8130140	429	6	435	504	260	140	24	1	3	0
LK-8130145	310	4	315	364	188	102	18	1	2	0
LK-8130150	686	10	696	805	416	225	39	1	4	1
LK-8130155	195	3	198	229	118	64	11	0	1	0
LK-8130160	380	5	386	446	231	125	22	1	2	0
LK-8130165	542	8	550	636	329	177	31	1	4	1
LK-8130170	441	6	447	517	267	144	25	1	3	1
LK-8130175	589	8	598	691	357	193	33	1	4	1
LK-8130180	589	8	597	691	357	193	33	1	4	1
LK-8130185	603	9	612	708	366	197	34	1	4	1
LK-8130190	282	4	286	331	171	92	16	1	2	0
LK-8130195	374	5	380	439	227	123	21	1	2	0
LK-8130200	499	7	506	585	303	163	28	1	3	1
LK-8130205	320	5	324	375	194	105	18	1	2	0
LK-8130210	589	8	598	692	357	193	33	1	4	1
LK-8130215	240	3	243	281	145	78	14	0	2	0
LK-8130220	869	12	881	1019	527	284	49	2	6	1
LK-8130225	449	6	455	527	272	147	25	1	3	1
LK-8130230	365	5	370	428	221	119	21	1	2	0
LK-8130235	266	4	270	312	161	87	15	1	2	0
LK-8130240	311	4	315	365	189	102	18	1	2	0
LK-8130245	448	6	454	526	272	147	25	1	3	1
LK-8130250	359	5	364	421	218	117	20	1	2	0
LK-8130255	631	9	640	741	383	207	36	1	4	1
LK-8130260	481	7	488	565	292	158	27	1	3	1
LK-8130265	391	6	397	459	237	128	22	1	3	0
LK-8130270	516	7	523	605	313	169	29	1	3	1
LK-8130275	652	9	662	765	396	214	37	1	4	1
LK-8130280	483	7	490	567	293	158	27	1	3	1
LK-8130285	44	1	45	52	27	15	3	0	0	0
LK-8130290	472	7	479	554	286	155	27	1	3	1
LK-8130295	441	6	447	517	267	144	25	1	3	1
LK-8130300	416	6	422	488	252	136	24	1	3	0
LK-8130305	246	3	250	289	149	81	14	0	2	0
LK-8130310	457	6	464	537	277	150	26	1	3	1
LK-8130315	133	2	135	156	80	43	8	0	1	0
LK-8130320	852	12	865	1000	517	279	48	2	6	1
LK-8133	17471	222	17693	21050	9302	7548	386	57	145	33
LK-8133005	329	4	333	396	175	142	7	1	3	1
LK-8133010	332	4	336	399	177	143	7	1	3	1
LK-8133015	324	4	328	391	173	140	7	1	3	1
LK-8133020	413	5	418	498	220	179	9	1	3	1
LK-8133025	652	8	660	786	347	282	14	2	5	1
LK-8133030	667	8	675	803	355	288	15	2	6	1
LK-8133035	692	9	701	834	369	299	15	2	6	1
LK-8133040	703	9	712	847	374	304	16	2	6	1
LK-8133045	675	9	684	813	359	292	15	2	6	1
LK-8133050	400	5	405	482	213	173	9	1	3	1
LK-8133055	679	9	687	818	361	293	15	2	6	1
LK-8133060	502	6	509	605	267	217	11	2	4	1
LK-8133065	877	11	888	1056	467	379	19	3	7	2
LK-8133070	849	11	860	1023	452	367	19	3	7	2
LK-8133075	626	8	634	754	333	270	14	2	5	1
LK-8133080	436	6	442	526	232	189	10	1	4	1
LK-8133085	409	5	414	492	218	177	9	1	3	1
LK-8133090	442	6	448	533	235	191	10	1	4	1
LK-8133095	208	3	211	251	111	90	5	1	2	0
LK-8133100	671	9	679	808	357	290	15	2	6	1
LK-8133105	471	6	477	568	251	204	10	2	4	1
LK-8133110	849	11	860	1023	452	367	19	3	7	2
LK-8133115	631	8	639	760	336	272	14	2	5	1
LK-8133120	450	6	456	542	240	194	10	1	4	1
LK-8133125	199	3	202	240	106	86	4	1	2	0
LK-8133130	371	5	376	447	198	160	8	1	3	1
LK-8133135	324	4	328	390	172	140	7	1	3	1
LK-8133140	305	4	309	368	162	132	7	1	3	1
LK-8133145	167	2	169	201	89	72	4	1	1	0
LK-8133150	638	8	646	769	340	276	14	2	5	1
LK-8133155	511	6	518	616	272	221	11	2	4	1
LK-8133160	310	4	314	374	165	134	7	1	3	1
LK-8133165	134	2	136	162	71	58	3	0	1	0
LK-8133170	219	3	222	264	117	95	5	1	2	0
LK-8133175	1006	13	1019	1213	536	435	22	3	8	2
LK-8136	12051	153	12204	14520	6416	5207	266	40	100	22
LK-8136005	549	7	556	661	292	237	12	2	5	1
LK-8136010	519	7	526	626	276	224	11	2	4	1
LK-8136015	413	5	419	498	220	179	9	1	3	1
LK-8136020	691	9	700	833	368	299	15	2	6	1
LK-8136025	474	6	480	571	252	205	10	2	4	1
LK-8136030	485	6	491	585	258	210	11	2	4	1
LK-8136035	454	6	459	547	242	196	10	1	4	1
LK-8136040	237	3	240	285	126	102	5	1	2	0
LK-8136045	468	6	474	564	249	202	10	2	4	1
LK-8136050	268	3	272	323	143	116	6	1	2	0
LK-8136055	256	3	259	309	136	111	6	1	2	0
LK-8136060	241	3	244	290	128	104	5	1	2	0
LK-8136065	305	4	309	368	163	132	7	1	3	1
LK-8136070	315	4	319	380	168	136	7	1	3	1
LK-8136075	222	3	224	267	118	96	5	1	2	0
LK-8136080	374	5	379	451	199	162	8	1	3	1
LK-8136085	349	4	353	420	186	151	8	1	3	1
LK-8136090	153	2	155	184	81	66	3	1	1	0
LK-8136095	399	5	404	480	212	172	9	1	3	1
LK-8136100	363	5	367	437	193	157	8	1	3	1
LK-8136105	437	6	443	527	233	189	10	1	4	1
LK-8136110	499	6	506	602	266	216	11	2	4	1
LK-8136115	661	8	670	797	352	286	15	2	5	1
LK-8136120	651	8	659	784	346	281	14	2	5	1
LK-8136125	383	5	388	461	204	165	8	1	3	1
LK-8136130	136	2	137	164	72	59	3	0	1	0
LK-8136135	405	5	410	488	216	175	9	1	3	1
LK-8136140	236	3	239	284	126	102	5	1	2	0
LK-8136145	174	2	176	210	93	75	4	1	1	0
LK-8136150	461	6	467	555	245	199	10	2	4	1
LK-8136155	310	4	314	374	165	134	7	1	3	1
LK-8136160	163	2	165	196	87	70	4	1	1	0
LK-8139	12869	144	13013	16245	6983	5380	304	32	139	31
LK-8139005	340	4	344	431	183	144	7	1	4	1
LK-8139010	406	4	410	514	219	171	9	1	4	1
LK-8139015	430	5	435	545	232	182	9	1	5	1
LK-8139020	592	7	599	750	319	250	13	1	7	1
LK-8139025	424	5	428	537	229	179	9	1	5	1
LK-8139030	544	6	550	689	294	230	12	1	6	1
LK-8139035	385	4	389	488	208	163	8	1	4	1
LK-8139040	846	9	856	1072	457	358	19	2	9	2
LK-8139045	301	3	304	381	162	127	7	1	3	1
LK-8139050	327	4	331	415	177	138	7	1	4	1
LK-8139055	282	3	285	358	152	119	6	1	3	1
LK-8139060	550	6	556	696	297	232	12	1	6	1
LK-8139065	320	4	324	406	173	135	7	1	4	1
LK-8139070	597	8	606	701	362	195	34	1	4	1
LK-8139075	656	7	664	831	354	277	14	2	7	2
LK-8139080	387	4	391	490	209	164	9	1	4	1
LK-8139085	420	5	425	533	227	178	9	1	5	1
LK-8139090	612	7	618	775	330	258	13	2	7	2
LK-8139095	258	3	261	327	139	109	6	1	3	1
LK-8139100	534	6	540	676	288	225	12	1	6	1
LK-8139105	129	1	131	164	70	55	3	0	1	0
LK-8139110	1016	11	1027	1287	548	429	22	3	11	3
LK-8139115	719	8	727	910	388	304	16	2	8	2
LK-8139120	1116	12	1129	1414	602	472	25	3	12	3
LK-8139125	310	3	313	392	167	131	7	1	3	1
LK-8139130	366	4	370	464	198	155	8	1	4	1
LK-8142	9641	106	9748	12212	5202	4073	212	24	106	24
LK-8142005	292	3	295	370	157	123	6	1	3	1
LK-8142010	233	3	236	296	126	99	5	1	3	1
LK-8142015	443	5	448	561	239	187	10	1	5	1
LK-8142020	685	8	692	868	369	289	15	2	8	2
LK-8142025	709	8	716	897	382	299	16	2	8	2
LK-8142030	69	1	70	87	37	29	2	0	1	0
LK-8142035	187	2	189	236	101	79	4	0	2	0
LK-8142040	87	1	88	110	47	37	2	0	1	0
LK-8142045	209	2	212	265	113	88	5	1	2	1
LK-8142050	480	5	485	607	259	203	11	1	5	1
LK-8142055	619	7	626	784	334	262	14	2	7	2
LK-8142060	251	3	253	317	135	106	6	1	3	1
LK-8142065	1025	11	1036	1298	553	433	23	3	11	3
LK-8142070	441	5	446	559	238	186	10	1	5	1
LK-8142075	333	4	337	422	180	141	7	1	4	1
LK-8142080	254	3	256	321	137	107	6	1	3	1
LK-8142085	113	1	114	143	61	48	2	0	1	0
LK-8142090	143	2	145	182	77	61	3	0	2	0
LK-8142095	190	2	192	240	102	80	4	0	2	0
LK-8142100	152	2	154	192	82	64	3	0	2	0
LK-8142105	174	2	176	220	94	74	4	0	2	0
LK-8142110	151	2	152	191	81	64	3	0	2	0
LK-8142115	160	2	162	203	86	68	4	0	2	0
LK-8142120	271	3	274	343	146	114	6	1	3	1
LK-8142125	165	2	167	209	89	70	4	0	2	0
LK-8142130	147	2	148	186	79	62	3	0	2	0
LK-8142135	114	1	115	144	61	48	3	0	1	0
LK-8142140	161	2	163	205	87	68	4	0	2	0
LK-8142145	162	2	164	205	87	68	4	0	2	0
LK-8142150	113	1	115	144	61	48	2	0	1	0
LK-8142155	81	1	81	102	43	34	2	0	1	0
LK-8142160	156	2	158	198	84	66	3	0	2	0
LK-8142165	175	2	177	221	94	74	4	0	2	0
LK-8142170	98	1	99	124	53	41	2	0	1	0
LK-8142175	52	1	53	66	28	22	1	0	1	0
LK-8142180	93	1	94	118	50	39	2	0	1	0
LK-8142185	194	2	196	246	105	82	4	0	2	0
LK-8142190	42	0	43	54	23	18	1	0	0	0
LK-8142195	219	2	221	277	118	92	5	1	2	1
LK-82	102586	1547	104133	126558	50531	43677	7126	163	870	219
LK-8203	11358	172	11530	13473	6314	4436	443	21	117	27
LK-8203005	96	1	97	114	53	37	4	0	1	0
LK-8203010	204	3	208	243	114	80	8	0	2	0
LK-8203015	277	4	282	329	154	108	11	1	3	1
LK-8203020	205	3	208	244	114	80	8	0	2	0
LK-8203025	140	2	142	166	78	55	5	0	1	0
LK-8203030	156	2	158	185	87	61	6	0	2	0
LK-8203035	397	6	403	471	221	155	15	1	4	1
LK-8203040	304	5	308	360	169	119	12	1	3	1
LK-8203045	287	4	291	340	159	112	11	1	3	1
LK-8203050	232	4	235	275	129	91	9	0	2	1
LK-8203055	277	4	282	329	154	108	11	1	3	1
LK-8203060	241	4	245	286	134	94	9	0	2	1
LK-8203065	379	6	384	449	210	148	15	1	4	1
LK-8203070	326	5	331	387	181	127	13	1	3	1
LK-8203075	279	4	283	330	155	109	11	1	3	1
LK-8203080	313	5	318	371	174	122	12	1	3	1
LK-8203085	388	6	393	460	215	151	15	1	4	1
LK-8203090	340	5	345	403	189	133	13	1	4	1
LK-8203095	222	3	225	263	123	87	9	0	2	1
LK-8203100	299	5	304	355	166	117	12	1	3	1
LK-8203105	284	4	288	337	158	111	11	1	3	1
LK-8203110	245	4	248	290	136	96	10	0	3	1
LK-8203115	189	3	192	224	105	74	7	0	2	0
LK-8203120	260	4	264	309	145	102	10	0	3	1
LK-8203125	446	7	453	529	248	174	17	1	5	1
LK-8203130	292	4	296	346	162	114	11	1	3	1
LK-8203135	443	7	449	525	246	173	17	1	5	1
LK-8203140	377	6	383	447	210	147	15	1	4	1
LK-8203145	445	7	451	527	247	174	17	1	5	1
LK-8203150	229	3	232	271	127	89	9	0	2	1
LK-8203155	333	5	338	395	185	130	13	1	3	1
LK-8203160	241	4	244	285	134	94	9	0	2	1
LK-8203165	576	9	585	684	320	225	22	1	6	1
LK-8203170	194	3	197	230	108	76	8	0	2	0
LK-8203175	298	5	303	354	166	116	12	1	3	1
LK-8203180	250	4	254	297	139	98	10	0	3	1
LK-8203185	228	3	231	270	127	89	9	0	2	1
LK-8203190	211	3	214	250	117	82	8	0	2	0
LK-8203195	192	3	195	228	107	75	8	0	2	0
LK-8203200	265	4	269	314	147	103	10	0	3	1
LK-8206	8797	133	8931	10436	4890	3436	343	16	91	21
LK-8206005	130	2	132	154	72	51	5	0	1	0
LK-8206010	251	4	255	298	140	98	10	0	3	1
LK-8206015	333	5	338	395	185	130	13	1	3	1
LK-8206020	394	6	400	467	219	154	15	1	4	1
LK-8206025	224	3	227	265	124	87	9	0	2	1
LK-8206030	194	3	197	231	108	76	8	0	2	0
LK-8206035	251	4	254	297	139	98	10	0	3	1
LK-8206040	196	3	199	233	109	77	8	0	2	0
LK-8206045	164	2	167	195	91	64	6	0	2	0
LK-8206050	251	4	255	298	140	98	10	0	3	1
LK-8206055	275	4	279	326	153	107	11	0	3	1
LK-8206060	109	2	111	130	61	43	4	0	1	0
LK-8206065	117	2	118	138	65	46	5	0	1	0
LK-8206070	232	4	236	275	129	91	9	0	2	1
LK-8206075	288	4	292	341	160	112	11	1	3	1
LK-8206080	364	6	370	432	202	142	14	1	4	1
LK-8206085	263	4	267	312	146	103	10	0	3	1
LK-8206090	261	4	265	309	145	102	10	0	3	1
LK-8206095	246	4	250	292	137	96	10	0	3	1
LK-8206100	277	4	281	329	154	108	11	1	3	1
LK-8206105	178	3	181	211	99	70	7	0	2	0
LK-8206110	192	3	194	227	106	75	7	0	2	0
LK-8206115	175	3	177	207	97	68	7	0	2	0
LK-8206120	164	2	166	194	91	64	6	0	2	0
LK-8206125	206	3	209	244	114	80	8	0	2	0
LK-8206130	237	4	240	281	132	93	9	0	2	1
LK-8206135	188	3	190	222	104	73	7	0	2	0
LK-8206140	248	4	252	295	138	97	10	0	3	1
LK-8206145	160	2	162	189	89	62	6	0	2	0
LK-8206150	179	3	182	213	100	70	7	0	2	0
LK-8206155	167	3	170	198	93	65	7	0	2	0
LK-8206160	213	3	217	253	119	83	8	0	2	1
LK-8206165	261	4	265	310	145	102	10	0	3	1
LK-8206170	399	6	405	473	222	156	16	1	4	1
LK-8206175	375	6	381	445	209	147	15	1	4	1
LK-8206180	226	3	230	269	126	88	9	0	2	1
LK-8206185	187	3	190	222	104	73	7	0	2	0
LK-8206190	223	3	226	264	124	87	9	0	2	1
LK-8209	10105	153	10258	11987	5617	3947	394	18	105	24
LK-8209005	266	4	270	316	148	104	10	0	3	1
LK-8209010	282	4	286	335	157	110	11	1	3	1
LK-8209015	375	6	381	445	209	147	15	1	4	1
LK-8209020	353	5	358	419	196	138	14	1	4	1
LK-8209025	455	7	461	539	253	178	18	1	5	1
LK-8209030	226	3	229	268	125	88	9	0	2	1
LK-8209035	317	5	322	376	176	124	12	1	3	1
LK-8209040	240	4	244	285	133	94	9	0	2	1
LK-8209045	262	4	266	311	146	102	10	0	3	1
LK-8209050	330	5	335	392	183	129	13	1	3	1
LK-8209055	317	5	322	376	176	124	12	1	3	1
LK-8209060	224	3	228	266	125	88	9	0	2	1
LK-8209065	226	3	230	268	126	88	9	0	2	1
LK-8209070	125	2	127	148	70	49	5	0	1	0
LK-8209075	185	3	188	220	103	72	7	0	2	0
LK-8209080	241	4	244	286	134	94	9	0	2	1
LK-8209085	346	5	351	410	192	135	13	1	4	1
LK-8209090	249	4	253	295	138	97	10	0	3	1
LK-8209095	357	5	362	423	198	139	14	1	4	1
LK-8209100	326	5	331	387	181	127	13	1	3	1
LK-8209105	269	4	273	319	149	105	10	0	3	1
LK-8209110	443	7	450	525	246	173	17	1	5	1
LK-8209115	469	7	477	557	261	183	18	1	5	1
LK-8209120	266	4	270	315	148	104	10	0	3	1
LK-8209125	223	3	227	265	124	87	9	0	2	1
LK-8209130	188	3	191	223	104	73	7	0	2	0
LK-8209135	293	4	297	347	163	114	11	1	3	1
LK-8209140	380	6	386	451	211	148	15	1	4	1
LK-8209145	130	2	132	155	72	51	5	0	1	0
LK-8209150	535	8	543	634	297	209	21	1	6	1
LK-8209155	268	4	272	318	149	105	10	0	3	1
LK-8209160	168	3	171	200	94	66	7	0	2	0
LK-8209165	315	5	319	373	175	123	12	1	3	1
LK-8209170	271	4	275	322	151	106	11	0	3	1
LK-8209175	186	3	188	220	103	72	7	0	2	0
LK-8212	13213	198	13411	15676	6333	6041	647	27	129	35
LK-8212005	247	4	251	294	119	113	12	1	2	1
LK-8212010	308	5	313	366	148	141	15	1	3	1
LK-8212015	320	5	325	379	153	146	16	1	3	1
LK-8212020	248	4	252	294	119	113	12	1	2	1
LK-8212025	146	2	148	173	70	67	7	0	1	0
LK-8212030	186	3	188	220	89	85	9	0	2	0
LK-8212035	299	4	304	355	143	137	15	1	3	1
LK-8212040	296	4	300	351	142	135	14	1	3	1
LK-8212045	188	3	191	223	90	86	9	0	2	0
LK-8212050	162	2	164	192	78	74	8	0	2	0
LK-8212055	345	5	350	410	165	158	17	1	3	1
LK-8212060	145	2	147	172	70	66	7	0	1	0
LK-8212065	167	3	170	198	80	76	8	0	2	0
LK-8212070	218	3	221	258	104	99	11	0	2	1
LK-8212075	185	3	187	219	88	84	9	0	2	0
LK-8212080	341	5	346	404	163	156	17	1	3	1
LK-8212085	176	3	178	209	84	80	9	0	2	0
LK-8212090	207	3	210	245	99	94	10	0	2	1
LK-8212095	271	4	275	321	130	124	13	1	3	1
LK-8212100	250	4	254	296	120	114	12	1	2	1
LK-8212105	231	3	235	274	111	106	11	0	2	1
LK-8212110	153	2	155	182	73	70	7	0	1	0
LK-8212115	351	5	357	417	168	161	17	1	3	1
LK-8212120	224	3	227	265	107	102	11	0	2	1
LK-8212125	294	4	298	349	141	134	14	1	3	1
LK-8212130	512	8	520	607	245	234	25	1	5	1
LK-8212135	344	5	349	408	165	157	17	1	3	1
LK-8212140	298	4	303	354	143	136	15	1	3	1
LK-8212145	250	4	254	296	120	114	12	1	2	1
LK-8212150	232	3	235	275	111	106	11	0	2	1
LK-8212155	271	4	275	321	130	124	13	1	3	1
LK-8212160	573	9	581	680	275	262	28	1	6	2
LK-8212165	300	4	304	355	144	137	15	1	3	1
LK-8212170	178	3	181	211	85	81	9	0	2	0
LK-8212175	183	3	186	217	88	84	9	0	2	0
LK-8212180	368	6	373	436	176	168	18	1	4	1
LK-8212185	274	4	278	325	131	125	13	1	3	1
LK-8212190	264	4	268	314	127	121	13	1	3	1
LK-8212195	218	3	221	258	104	99	11	0	2	1
LK-8212200	257	4	261	305	123	118	13	1	3	1
LK-8212205	326	5	331	387	156	149	16	1	3	1
LK-8212210	436	7	443	518	209	199	21	1	4	1
LK-8212215	303	5	307	359	145	138	15	1	3	1
LK-8212220	240	4	243	284	115	110	12	0	2	1
LK-8212225	385	6	391	457	184	176	19	1	4	1
LK-8212230	397	6	403	471	190	182	19	1	4	1
LK-8212235	234	4	238	278	112	107	11	0	2	1
LK-8212240	413	6	419	490	198	189	20	1	4	1
LK-8215	12108	181	12289	14365	5803	5536	593	25	118	32
LK-8215005	371	6	376	440	178	169	18	1	4	1
LK-8215010	321	5	326	381	154	147	16	1	3	1
LK-8215015	191	3	194	226	91	87	9	0	2	1
LK-8215020	227	3	231	270	109	104	11	0	2	1
LK-8215025	550	8	558	652	263	251	27	1	5	1
LK-8215030	333	5	338	395	159	152	16	1	3	1
LK-8215035	439	7	445	520	210	201	21	1	4	1
LK-8215040	467	7	474	555	224	214	23	1	5	1
LK-8215045	626	9	635	742	300	286	31	1	6	2
LK-8215050	484	7	492	575	232	221	24	1	5	1
LK-8215055	619	9	628	734	297	283	30	1	6	2
LK-8215060	429	6	435	509	206	196	21	1	4	1
LK-8215065	262	4	266	311	126	120	13	1	3	1
LK-8215070	407	6	413	483	195	186	20	1	4	1
LK-8215075	210	3	213	249	101	96	10	0	2	1
LK-8215080	430	6	437	511	206	197	21	1	4	1
LK-8215085	602	9	611	714	288	275	29	1	6	2
LK-8215090	959	14	973	1138	460	438	47	2	9	3
LK-8215095	1243	19	1261	1474	596	568	61	3	12	3
LK-8215100	550	8	559	653	264	252	27	1	5	1
LK-8215105	603	9	612	716	289	276	30	1	6	2
LK-8215110	589	9	598	699	283	270	29	1	6	2
LK-8215115	353	5	358	418	169	161	17	1	3	1
LK-8215120	231	3	234	274	111	105	11	0	2	1
LK-8215125	393	6	399	466	188	180	19	1	4	1
LK-8215130	219	3	223	260	105	100	11	0	2	1
LK-8218	9805	147	9952	11633	4700	4483	480	20	96	26
LK-8218005	133	2	135	158	64	61	7	0	1	0
LK-8218010	255	4	259	303	122	117	12	1	2	1
LK-8218015	187	3	190	222	90	86	9	0	2	0
LK-8218020	111	2	113	132	53	51	5	0	1	0
LK-8218025	269	4	273	320	129	123	13	1	3	1
LK-8218030	208	3	211	247	100	95	10	0	2	1
LK-8218035	223	3	227	265	107	102	11	0	2	1
LK-8218040	233	3	236	276	111	106	11	0	2	1
LK-8218045	176	3	179	209	84	80	9	0	2	0
LK-8218050	207	3	210	245	99	95	10	0	2	1
LK-8218055	320	5	325	379	153	146	16	1	3	1
LK-8218060	179	3	182	213	86	82	9	0	2	0
LK-8218065	226	3	229	268	108	103	11	0	2	1
LK-8218070	474	7	481	562	227	217	23	1	5	1
LK-8218075	298	4	303	354	143	136	15	1	3	1
LK-8218080	412	6	419	489	198	189	20	1	4	1
LK-8218085	275	4	279	326	132	126	13	1	3	1
LK-8218090	332	5	337	394	159	152	16	1	3	1
LK-8218095	225	3	228	267	108	103	11	0	2	1
LK-8218100	298	4	303	354	143	136	15	1	3	1
LK-8218105	353	5	359	419	169	162	17	1	3	1
LK-8218110	218	3	221	258	104	100	11	0	2	1
LK-8218115	285	4	289	338	136	130	14	1	3	1
LK-8218120	130	2	132	154	62	59	6	0	1	0
LK-8218125	206	3	209	244	99	94	10	0	2	1
LK-8218130	288	4	293	342	138	132	14	1	3	1
LK-8218135	138	2	140	163	66	63	7	0	1	0
LK-8218140	355	5	361	421	170	162	17	1	3	1
LK-8218145	396	6	402	470	190	181	19	1	4	1
LK-8218150	131	2	133	155	63	60	6	0	1	0
LK-8218155	222	3	225	263	106	101	11	0	2	1
LK-8218160	111	2	112	131	53	51	5	0	1	0
LK-8218165	289	4	293	343	139	132	14	1	3	1
LK-8218170	119	2	121	141	57	54	6	0	1	0
LK-8218175	127	2	129	151	61	58	6	0	1	0
LK-8218180	135	2	137	160	65	62	7	0	1	0
LK-8218185	202	3	205	240	97	92	10	0	2	1
LK-8218190	200	3	203	237	96	91	10	0	2	1
LK-8218195	115	2	116	136	55	52	6	0	1	0
LK-8218200	352	5	357	417	169	161	17	1	3	1
LK-8218205	392	6	398	465	188	179	19	1	4	1
LK-8221	11174	169	11343	14715	5069	4745	1269	11	64	17
LK-8221005	312	5	317	411	142	133	35	0	2	0
LK-8221010	316	5	321	417	143	134	36	0	2	0
LK-8221015	289	4	294	381	131	123	33	0	2	0
LK-8221020	450	7	457	593	204	191	51	0	3	1
LK-8221025	343	5	348	452	156	146	39	0	2	1
LK-8221030	193	3	196	254	87	82	22	0	1	0
LK-8221035	346	5	351	455	157	147	39	0	2	1
LK-8221040	756	11	767	995	343	321	86	1	4	1
LK-8221045	332	5	337	437	150	141	38	0	2	0
LK-8221050	288	4	292	379	131	122	33	0	2	0
LK-8221055	965	15	980	1271	438	410	110	1	6	1
LK-8221060	395	6	401	521	179	168	45	0	2	1
LK-8221065	403	6	409	530	183	171	46	0	2	1
LK-8221070	343	5	348	452	156	146	39	0	2	1
LK-8221075	349	5	354	459	158	148	40	0	2	1
LK-8221080	395	6	401	520	179	168	45	0	2	1
LK-8221085	305	5	310	402	138	130	35	0	2	0
LK-8221090	455	7	462	599	206	193	52	0	3	1
LK-8221095	378	6	384	498	172	161	43	0	2	1
LK-8221100	264	4	268	348	120	112	30	0	2	0
LK-8221105	245	4	249	323	111	104	28	0	1	0
LK-8221110	300	5	305	395	136	128	34	0	2	0
LK-8221115	550	8	558	724	249	234	62	1	3	1
LK-8221120	416	6	422	548	189	177	47	0	2	1
LK-8221125	221	3	224	291	100	94	25	0	1	0
LK-8221130	491	7	498	646	223	208	56	0	3	1
LK-8221135	249	4	253	328	113	106	28	0	1	0
LK-8221140	421	6	428	555	191	179	48	0	2	1
LK-8221145	404	6	410	532	183	171	46	0	2	1
LK-8224	9876	149	10026	13006	4480	4194	1122	9	57	15
LK-8224005	219	3	222	289	99	93	25	0	1	0
LK-8224010	305	5	309	401	138	129	35	0	2	0
LK-8224015	524	8	532	690	238	223	60	0	3	1
LK-8224020	413	6	419	544	187	175	47	0	2	1
LK-8224025	385	6	391	507	175	163	44	0	2	1
LK-8224030	418	6	424	550	189	177	47	0	2	1
LK-8224035	376	6	381	495	170	160	43	0	2	1
LK-8224040	352	5	357	464	160	149	40	0	2	1
LK-8224045	281	4	286	371	128	120	32	0	2	0
LK-8224050	250	4	253	329	113	106	28	0	1	0
LK-8224055	348	5	354	459	158	148	40	0	2	1
LK-8224060	425	6	431	559	193	180	48	0	2	1
LK-8224065	126	2	127	165	57	53	14	0	1	0
LK-8224070	309	5	314	407	140	131	35	0	2	0
LK-8224075	363	5	368	478	165	154	41	0	2	1
LK-8224080	407	6	413	535	184	173	46	0	2	1
LK-8224085	308	5	312	405	140	131	35	0	2	0
