entity_id	valid	rejected	polled	electors	PA	UNP	SLMC	TULF	SLPF	MEP	IND1	TELO	IND2	DPLF	EPRLF	IND4	NSSP	TKLO	PFF	DWC	IND3	IND 1	SMBP	IND5
LK-9115235	573	38	611	711	275	291	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9115240	862	57	918	1068	413	438	0	0	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9115245	419	27	446	519	201	213	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9115250	189	12	201	234	90	96	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118	34118	2238	36352	42294	16361	17325	0	0	216	77	118	0	8	0	0	0	0	0	0	0	13	0	0	0
LK-9118005	741	49	789	918	355	376	0	0	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118010	685	45	730	849	328	348	0	0	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118015	390	26	415	483	187	198	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118020	483	32	514	598	231	245	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118025	2306	151	2457	2858	1106	1171	0	0	15	5	8	0	1	0	0	0	0	0	0	0	1	0	0	0
LK-9118030	1711	112	1823	2121	821	869	0	0	11	4	6	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9118035	476	31	507	590	228	242	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118040	426	28	454	528	204	216	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118045	572	38	610	709	274	291	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118050	149	10	159	185	72	76	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118055	230	15	245	285	110	117	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118060	620	41	661	769	297	315	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118065	433	28	462	537	208	220	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118070	326	21	347	404	156	165	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118075	305	20	325	378	146	155	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118080	351	23	374	436	169	178	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118085	252	17	268	312	121	128	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118090	727	48	774	901	348	369	0	0	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118095	330	22	352	409	158	168	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118100	334	22	356	414	160	170	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118105	264	17	282	328	127	134	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118110	506	33	539	627	243	257	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118115	593	39	632	735	284	301	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118120	625	41	666	775	300	318	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118125	1667	109	1776	2066	799	846	0	0	11	4	6	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9118130	1983	130	2113	2458	951	1007	0	0	13	4	7	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9118135	893	59	952	1108	428	454	0	0	6	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118140	1598	105	1703	1981	766	812	0	0	10	4	6	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9118145	579	38	616	717	277	294	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118150	542	36	577	672	260	275	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118155	817	54	871	1013	392	415	0	0	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118160	753	49	802	933	361	382	0	0	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118165	509	33	542	631	244	258	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118170	973	64	1037	1206	467	494	0	0	6	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118175	623	41	664	773	299	316	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118180	375	25	400	465	180	191	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118185	971	64	1035	1204	466	493	0	0	6	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118190	381	25	406	472	183	193	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118195	517	34	551	641	248	263	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118200	845	55	900	1047	405	429	0	0	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118205	847	56	903	1051	406	430	0	0	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118210	596	39	636	739	286	303	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118215	631	41	672	782	302	320	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118220	386	25	411	478	185	196	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118225	395	26	421	490	189	201	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118230	231	15	246	287	111	117	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118235	336	22	358	417	161	171	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118240	433	28	462	537	208	220	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118245	295	19	314	366	141	150	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118250	724	48	772	898	347	368	0	0	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118255	458	30	488	568	220	233	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118260	497	33	530	617	239	253	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9118265	426	28	454	528	204	216	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9121	11316	597	11912	13826	5023	6185	0	0	47	20	34	0	3	0	0	0	0	0	0	0	3	0	0	0
LK-9121005	473	25	498	578	210	258	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9121010	476	25	501	582	211	260	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9121015	534	28	562	652	237	292	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9121020	712	38	750	871	316	389	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9121025	288	15	303	352	128	157	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9121030	586	31	617	717	260	321	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9121035	419	22	441	512	186	229	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9121040	414	22	436	506	184	226	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9121045	1054	56	1110	1288	468	576	0	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9121050	942	50	992	1151	418	515	0	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9121055	784	41	825	958	348	429	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9121060	536	28	564	655	238	293	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9121065	535	28	563	653	237	292	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9121070	495	26	522	605	220	271	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9121075	862	45	907	1053	383	471	0	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9121080	521	27	548	636	231	285	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9121085	394	21	414	481	175	215	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9121090	504	27	530	616	224	275	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9121095	519	27	546	634	230	284	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9121100	267	14	281	327	119	146	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124	37610	2030	39640	45377	17191	19982	0	0	181	96	133	0	12	0	0	0	0	0	0	0	16	0	0	0
LK-9124005	523	28	551	631	238	279	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124010	728	39	768	880	331	389	0	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124015	1692	92	1784	2043	769	903	0	0	8	4	6	0	1	0	0	0	0	0	0	0	1	0	0	0
LK-9124020	575	31	607	695	262	307	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124025	1249	68	1317	1509	568	667	0	0	6	3	4	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9124030	791	43	834	955	360	422	0	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124035	934	51	984	1127	424	498	0	0	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124040	821	45	866	992	373	438	0	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124045	923	50	973	1115	420	493	0	0	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124050	666	36	702	804	303	355	0	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124055	770	42	812	930	350	411	0	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124060	1556	84	1641	1879	707	830	0	0	8	4	5	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9124065	1022	55	1078	1235	465	546	0	0	5	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124070	869	47	916	1050	395	464	0	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124075	1320	72	1392	1594	600	705	0	0	7	3	5	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9124080	1091	59	1151	1318	496	582	0	0	5	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124085	454	25	479	548	206	242	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124090	1160	63	1223	1401	527	619	0	0	6	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124095	868	47	915	1049	395	463	0	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124100	533	29	562	644	242	285	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124105	1164	63	1227	1406	529	621	0	0	6	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124110	1486	81	1566	1794	675	793	0	0	7	4	5	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9124115	1270	69	1339	1534	577	678	0	0	6	3	4	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9124120	709	38	748	857	322	379	0	0	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124125	1128	61	1189	1362	513	602	0	0	6	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124130	795	43	838	960	361	424	0	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124135	511	28	539	617	232	273	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124140	551	30	581	665	250	294	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124145	1185	64	1249	1431	539	632	0	0	6	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124150	884	48	932	1068	402	472	0	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124155	937	51	988	1131	426	500	0	0	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124160	1322	72	1394	1597	601	706	0	0	7	3	5	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9124165	2278	114	2391	2707	1130	1126	0	0	6	5	9	0	1	0	0	0	0	0	0	0	1	0	0	0
LK-9124170	1327	72	1399	1603	603	708	0	0	7	3	5	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9124175	1039	56	1095	1255	472	554	0	0	5	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124180	1164	63	1227	1406	529	621	0	0	6	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9124185	1312	71	1383	1585	597	700	0	0	6	3	5	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9127	15339	757	16096	18251	7639	7560	0	0	37	32	58	0	5	0	0	0	0	0	0	0	9	0	0	0
LK-9127005	551	28	578	655	273	272	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9127010	828	41	870	985	411	409	0	0	2	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9127015	719	36	755	855	357	356	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9127020	856	43	899	1018	425	423	0	0	2	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9127025	912	46	958	1084	452	451	0	0	2	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9127030	803	40	843	955	398	397	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9127035	752	38	789	894	373	372	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9127040	645	31	675	770	326	314	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9127045	529	26	556	629	262	262	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9127050	1063	53	1116	1263	527	525	0	0	3	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9127055	831	42	872	987	412	411	0	0	2	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9127060	672	34	706	799	333	332	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9127065	658	33	691	782	326	325	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9127070	935	47	982	1112	464	462	0	0	2	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9127075	953	45	998	1137	481	464	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9127080	733	35	768	875	370	357	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9127085	578	27	605	690	292	282	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9127090	534	25	559	637	270	260	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9127095	806	40	847	958	400	399	0	0	2	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9127100	982	49	1031	1167	487	485	0	0	2	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9130	12334	584	12918	14722	6229	6012	0	0	26	19	39	0	4	0	0	0	0	0	0	0	5	0	0	0
LK-9130005	957	45	1002	1142	483	466	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9130010	648	31	678	773	327	316	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9130015	398	19	416	475	201	194	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9130020	719	34	753	858	363	350	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9130025	556	26	582	663	281	271	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9130030	931	44	975	1111	470	454	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9130035	835	40	874	996	422	407	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9130040	436	21	456	520	220	212	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9130045	474	22	496	566	239	231	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9130050	415	20	435	496	210	202	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9130055	707	33	740	843	357	344	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9130060	563	27	589	671	284	274	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9130065	345	16	362	412	174	168	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9130070	448	21	470	535	226	219	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9130075	811	38	849	968	410	395	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9130080	435	21	455	519	220	212	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9130085	317	15	332	378	160	155	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9130090	816	39	855	974	412	398	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9130095	503	24	527	600	254	245	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9130100	576	27	603	687	291	281	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9130105	447	21	468	534	226	218	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133	20483	969	21453	24449	10345	9984	0	0	42	31	66	0	6	0	0	0	0	0	0	0	9	0	0	0
LK-9133005	859	41	899	1025	434	419	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133010	486	23	509	580	245	237	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133015	568	27	595	678	287	277	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133020	841	40	881	1004	425	410	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133025	809	38	847	965	408	394	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133030	836	40	875	997	422	407	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133035	997	47	1044	1190	504	486	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133040	713	34	746	851	360	347	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133045	448	21	470	535	226	219	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133050	471	22	493	562	238	229	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133055	317	15	332	378	160	155	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133060	734	35	769	876	371	358	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133065	517	24	541	617	261	252	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133070	664	31	695	792	335	324	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133075	1143	54	1197	1364	577	557	0	0	2	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9133080	783	37	820	935	396	382	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133085	596	28	624	711	301	291	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133090	625	30	654	746	316	305	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133095	513	24	537	612	259	250	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133100	360	17	377	429	182	175	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133105	446	21	467	532	225	217	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133110	471	22	494	563	238	230	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133115	562	27	589	671	284	274	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133120	851	40	891	1016	430	415	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133125	539	25	564	643	272	263	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133130	1031	49	1080	1230	521	502	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133135	600	28	628	716	303	292	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133140	458	22	479	546	231	223	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133145	327	15	342	390	165	159	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133150	545	26	570	650	275	265	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133155	575	27	603	687	291	280	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133160	355	17	372	424	179	173	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9133165	446	21	467	533	225	218	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9136	24472	1223	25695	29091	12138	12099	0	0	61	56	97	0	7	0	0	0	0	0	0	0	15	0	0	0
LK-9136005	934	47	981	1110	463	462	0	0	2	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9136010	1399	70	1469	1663	694	692	0	0	3	3	6	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9136015	1098	55	1153	1306	545	543	0	0	3	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9136020	788	39	828	937	391	390	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9136025	729	36	765	866	361	360	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9136030	754	38	791	896	374	373	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9136035	646	32	678	768	320	319	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9136040	744	37	781	884	369	368	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9136045	1186	59	1245	1409	588	586	0	0	3	3	5	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9136050	1172	59	1231	1393	581	579	0	0	3	3	5	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9136055	970	48	1019	1153	481	480	0	0	2	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9136060	841	42	883	1000	417	416	0	0	2	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9136065	1572	79	1651	1869	780	777	0	0	4	4	6	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9136070	1211	61	1271	1439	601	599	0	0	3	3	5	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9136075	956	48	1004	1136	474	473	0	0	2	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9136080	877	44	921	1043	435	434	0	0	2	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9136085	792	40	831	941	393	391	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9136090	686	34	720	816	340	339	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9136095	1826	91	1917	2170	906	903	0	0	5	4	7	0	1	0	0	0	0	0	0	0	1	0	0	0
LK-9136100	1359	68	1427	1616	674	672	0	0	3	3	5	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9136105	708	35	744	842	351	350	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9136110	996	50	1046	1184	494	492	0	0	2	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9136115	2041	102	2143	2426	1012	1009	0	0	5	5	8	0	1	0	0	0	0	0	0	0	1	0	0	0
LK-9136120	188	9	197	223	93	93	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9139	17622	881	18503	20947	8740	8712	0	0	44	40	70	0	5	0	0	0	0	0	0	0	11	0	0	0
LK-9139005	1553	78	1630	1846	770	768	0	0	4	4	6	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9139010	926	46	973	1101	459	458	0	0	2	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9139015	501	25	526	596	248	248	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9139020	1534	77	1611	1823	761	758	0	0	4	3	6	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9139025	575	29	604	684	285	285	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9139030	1387	69	1457	1649	688	686	0	0	3	3	5	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9139035	664	33	697	790	329	328	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9139040	827	41	868	983	410	409	0	0	2	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9139045	631	32	663	750	313	312	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9139050	1007	50	1058	1197	500	498	0	0	3	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9139055	1051	53	1104	1250	521	520	0	0	3	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9139060	337	17	354	401	167	167	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9139065	1260	63	1323	1498	625	623	0	0	3	3	5	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9139070	568	28	597	675	282	281	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9139075	746	37	783	886	370	369	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9139080	1280	64	1344	1522	635	633	0	0	3	3	5	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9139085	456	23	479	542	226	225	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9139090	930	46	977	1106	461	460	0	0	2	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0
LK-9139095	427	21	449	508	212	211	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9139100	747	37	785	888	371	369	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9139105	212	11	222	252	105	105	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142	32546	1717	34262	39765	14447	17790	0	0	135	58	98	0	9	0	0	0	0	0	0	0	10	0	0	0
LK-9142005	1434	76	1510	1752	637	784	0	0	6	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142010	940	50	990	1149	417	514	0	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142015	896	47	944	1095	398	490	0	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142020	456	24	480	557	203	249	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142025	578	31	609	707	257	316	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9142030	566	30	596	692	251	310	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
