entity_id	valid	rejected	polled	electors	PA	UNP	Ind 2	SMBP	Ind 1	SLPF
LK-6149005	275	4	279	359	172	100	2	1	1	1
LK-6149010	250	4	254	327	156	91	1	1	1	1
LK-6149015	407	6	413	532	254	147	2	1	1	1
LK-6149020	625	9	634	816	390	226	4	2	1	2
LK-6149025	556	8	564	727	347	202	3	2	1	1
LK-6149030	988	15	1003	1291	617	358	6	3	2	2
LK-6149035	297	4	302	389	186	108	2	1	1	1
LK-6149040	618	9	627	808	386	224	3	2	1	2
LK-6149045	431	6	438	564	269	156	2	1	1	1
LK-6149050	336	5	341	439	210	122	2	1	1	1
LK-6149055	423	6	430	553	264	153	2	1	1	1
LK-6149060	336	5	341	440	210	122	2	1	1	1
LK-6149065	336	5	341	440	210	122	2	1	1	1
LK-6149070	421	6	428	550	263	153	2	1	1	1
LK-6149075	399	6	405	521	249	144	2	1	1	1
LK-6149080	423	6	429	553	264	153	2	1	1	1
LK-6149085	158	2	160	206	98	57	1	0	0	0
LK-6149090	343	5	348	448	214	124	2	1	1	1
LK-6149095	293	4	298	383	183	106	2	1	1	1
LK-6149100	720	11	730	940	449	261	4	2	2	2
LK-6149105	521	8	529	681	326	189	3	1	1	1
LK-6149110	181	3	184	237	113	66	1	1	0	0
LK-6149115	293	4	298	383	183	106	2	1	1	1
LK-6149120	694	10	704	907	433	251	4	2	1	2
LK-6149125	539	8	547	704	337	195	3	2	1	1
LK-6149130	545	8	553	712	340	198	3	2	1	1
LK-6149135	637	9	646	832	398	231	4	2	1	2
LK-6149140	278	4	282	363	173	101	2	1	1	1
LK-6149145	249	4	253	325	156	90	1	1	1	1
LK-6149150	485	7	492	633	303	176	3	1	1	1
LK-6149155	381	6	387	498	238	138	2	1	1	1
LK-6149160	615	9	624	804	384	223	3	2	1	2
LK-6149165	472	7	479	617	295	171	3	1	1	1
LK-6149170	151	2	153	198	94	55	1	0	0	0
LK-6149175	244	4	248	319	152	88	1	1	1	1
LK-6149180	290	4	294	379	181	105	2	1	1	1
LK-6151	12594	203	12797	17619	7353	5066	56	47	45	27
LK-6151005	363	6	369	508	212	146	2	1	1	1
LK-6151010	361	6	367	505	211	145	2	1	1	1
LK-6151015	310	5	314	433	181	124	1	1	1	1
LK-6151020	135	2	137	189	79	54	1	1	0	0
LK-6151025	332	5	338	465	194	134	1	1	1	1
LK-6151030	276	4	281	387	161	111	1	1	1	1
LK-6151035	254	4	258	355	148	102	1	1	1	1
LK-6151040	208	3	211	291	121	84	1	1	1	0
LK-6151045	167	3	169	233	97	67	1	1	1	0
LK-6151050	369	6	375	517	216	149	2	1	1	1
LK-6151055	199	3	202	279	116	80	1	1	1	0
LK-6151060	407	7	414	570	238	164	2	2	1	1
LK-6151065	306	5	311	428	179	123	1	1	1	1
LK-6151070	529	9	538	741	309	213	2	2	2	1
LK-6151075	132	2	134	185	77	53	1	0	0	0
LK-6151080	479	8	487	671	280	193	2	2	2	1
LK-6151085	568	9	577	795	332	229	3	2	2	1
LK-6151090	242	4	245	338	141	97	1	1	1	1
LK-6151095	282	5	287	395	165	114	1	1	1	1
LK-6151100	574	9	583	803	335	231	3	2	2	1
LK-6151105	415	7	422	581	242	167	2	2	1	1
LK-6151110	530	9	539	742	310	213	2	2	2	1
LK-6151115	805	13	818	1127	470	324	4	3	3	2
LK-6151120	286	5	290	400	167	115	1	1	1	1
LK-6151125	525	8	533	734	306	211	2	2	2	1
LK-6151130	582	9	592	815	340	234	3	2	2	1
LK-6151135	381	6	387	533	222	153	2	1	1	1
LK-6151140	493	8	501	690	288	198	2	2	2	1
LK-6151145	205	3	209	287	120	83	1	1	1	0
LK-6151150	363	6	369	508	212	146	2	1	1	1
LK-6151155	386	6	392	540	225	155	2	1	1	1
LK-6151160	801	13	814	1121	468	322	4	3	3	2
LK-6151165	326	5	331	456	190	131	1	1	1	1
LK-6154	29684	479	30163	41527	17332	11939	132	111	106	64
LK-6154005	236	4	239	330	138	95	1	1	1	1
LK-6154010	242	4	246	339	141	97	1	1	1	1
LK-6154015	298	5	303	418	174	120	1	1	1	1
LK-6154020	264	4	268	369	154	106	1	1	1	1
LK-6154025	366	6	372	513	214	147	2	1	1	1
LK-6154030	355	6	361	497	207	143	2	1	1	1
LK-6154035	327	5	332	458	191	132	1	1	1	1
LK-6154040	395	6	402	553	231	159	2	1	1	1
LK-6154045	508	8	517	711	297	204	2	2	2	1
LK-6154050	362	6	368	507	211	146	2	1	1	1
LK-6154055	327	5	332	457	191	131	1	1	1	1
LK-6154060	307	5	312	429	179	123	1	1	1	1
LK-6154065	383	6	389	535	223	154	2	1	1	1
LK-6154070	269	4	274	377	157	108	1	1	1	1
LK-6154075	628	10	638	878	367	253	3	2	2	1
LK-6154080	290	5	295	406	170	117	1	1	1	1
LK-6154085	289	5	294	405	169	116	1	1	1	1
LK-6154090	511	8	520	715	299	206	2	2	2	1
LK-6154095	1065	17	1082	1489	622	428	5	4	4	2
LK-6154100	1217	20	1237	1703	711	490	5	5	4	3
LK-6154105	530	9	538	741	309	213	2	2	2	1
LK-6154110	743	12	754	1039	434	299	3	3	3	2
LK-6154115	539	9	547	753	314	217	2	2	2	1
LK-6154120	601	10	611	841	351	242	3	2	2	1
LK-6154125	1192	19	1211	1668	696	479	5	4	4	3
LK-6154130	877	14	891	1227	512	353	4	3	3	2
LK-6154135	546	9	555	764	319	220	2	2	2	1
LK-6154140	725	12	737	1014	423	292	3	3	3	2
LK-6154145	1366	22	1388	1911	798	550	6	5	5	3
LK-6154150	1218	20	1238	1704	711	490	5	5	4	3
LK-6154155	479	8	487	671	280	193	2	2	2	1
LK-6154160	175	3	177	244	102	70	1	1	1	0
LK-6154165	611	10	620	854	356	246	3	2	2	1
LK-6154170	563	9	572	787	329	226	3	2	2	1
LK-6154175	1009	16	1025	1412	589	406	4	4	4	2
LK-6154180	507	8	515	709	296	204	2	2	2	1
LK-6154185	712	11	723	996	416	286	3	3	3	2
LK-6154190	544	9	552	761	317	219	2	2	2	1
LK-6154195	464	7	471	649	271	187	2	2	2	1
LK-6154200	529	9	537	739	309	213	2	2	2	1
LK-6154205	446	7	453	624	260	179	2	2	2	1
LK-6154210	361	6	367	505	211	145	2	1	1	1
LK-6154215	298	5	303	417	174	120	1	1	1	1
LK-6154220	492	8	500	688	287	198	2	2	2	1
LK-6154225	487	8	495	681	284	196	2	2	2	1
LK-6154230	580	9	590	812	339	233	3	2	2	1
LK-6154235	576	9	585	805	336	232	3	2	2	1
LK-6154240	710	11	722	994	415	286	3	3	3	2
LK-6154245	826	13	839	1155	482	332	4	3	3	2
LK-6154250	491	8	499	687	287	197	2	2	2	1
LK-6154255	778	13	791	1089	454	313	3	3	3	2
LK-6154260	297	5	301	415	173	119	1	1	1	1
LK-6154265	289	5	294	404	169	116	1	1	1	1
LK-6154270	486	8	494	680	284	195	2	2	2	1
LK-6157	20509	375	20884	27342	12653	7502	157	80	56	61
LK-6157005	404	7	411	538	249	148	3	2	1	1
LK-6157010	338	6	344	450	208	124	3	1	1	1
LK-6157015	642	12	654	856	396	235	5	2	2	2
LK-6157020	387	7	394	516	239	142	3	2	1	1
LK-6157025	468	9	477	624	289	171	4	2	1	1
LK-6157030	378	7	385	504	233	138	3	1	1	1
LK-6157035	265	5	270	354	164	97	2	1	1	1
LK-6157040	270	5	275	359	166	99	2	1	1	1
LK-6157045	591	11	602	789	365	216	5	2	2	2
LK-6157050	374	7	381	499	231	137	3	1	1	1
LK-6157055	1139	21	1159	1518	702	416	9	4	3	3
LK-6157060	517	9	527	689	319	189	4	2	1	2
LK-6157065	393	7	400	524	242	144	3	2	1	1
LK-6157070	360	7	367	480	222	132	3	1	1	1
LK-6157075	209	4	213	278	129	76	2	1	1	1
LK-6157080	679	12	692	905	419	248	5	3	2	2
LK-6157085	816	15	831	1088	504	299	6	3	2	2
LK-6157090	509	9	519	679	314	186	4	2	1	2
LK-6157095	725	13	738	966	447	265	6	3	2	2
LK-6157100	1686	31	1716	2247	1040	617	13	7	5	5
LK-6157105	1264	23	1287	1685	780	462	10	5	3	4
LK-6157110	490	9	499	654	302	179	4	2	1	1
LK-6157115	693	13	706	924	428	254	5	3	2	2
LK-6157120	243	4	247	324	150	89	2	1	1	1
LK-6157125	526	10	536	701	325	192	4	2	1	2
LK-6157130	274	5	279	365	169	100	2	1	1	1
LK-6157135	217	4	221	289	134	79	2	1	1	1
LK-6157140	224	4	229	299	138	82	2	1	1	1
LK-6157145	372	7	379	496	230	136	3	1	1	1
LK-6157150	382	7	389	509	236	140	3	1	1	1
LK-6157155	237	4	242	316	146	87	2	1	1	1
LK-6157160	270	5	275	360	167	99	2	1	1	1
LK-6157165	321	6	327	429	198	118	2	1	1	1
LK-6157170	420	8	428	560	259	154	3	2	1	1
LK-6157175	235	4	240	314	145	86	2	1	1	1
LK-6157180	561	10	572	749	346	205	4	2	2	2
LK-6157185	218	4	222	290	134	80	2	1	1	1
LK-6157190	282	5	287	376	174	103	2	1	1	1
LK-6157195	301	6	307	402	186	110	2	1	1	1
LK-6157200	348	6	355	464	215	127	3	1	1	1
LK-6157205	375	7	382	500	232	137	3	1	1	1
LK-6157210	281	5	286	374	173	103	2	1	1	1
LK-6157215	397	7	404	529	245	145	3	2	1	1
LK-6157220	315	6	321	420	194	115	2	1	1	1
LK-6157225	111	2	113	148	69	41	1	0	0	0
LK-6160	24967	456	25423	33285	15404	9133	191	97	68	74
LK-6160005	505	9	515	674	312	185	4	2	1	2
LK-6160010	305	6	311	407	188	112	2	1	1	1
LK-6160015	357	7	363	476	220	131	3	1	1	1
LK-6160020	415	8	422	553	256	152	3	2	1	1
LK-6160025	528	10	538	704	326	193	4	2	1	2
LK-6160030	444	8	452	592	274	162	3	2	1	1
LK-6160035	189	3	193	252	117	69	1	1	1	1
LK-6160040	435	8	443	580	269	159	3	2	1	1
LK-6160045	343	6	349	457	211	125	3	1	1	1
LK-6160050	328	6	334	438	203	120	3	1	1	1
LK-6160055	287	5	292	382	177	105	2	1	1	1
LK-6160060	185	3	188	247	114	68	1	1	1	1
LK-6160065	268	5	273	357	165	98	2	1	1	1
LK-6160070	600	11	611	801	370	220	5	2	2	2
LK-6160075	214	4	218	285	132	78	2	1	1	1
LK-6160080	338	6	344	450	208	124	3	1	1	1
LK-6160085	346	6	352	461	213	126	3	1	1	1
LK-6160090	347	6	353	462	214	127	3	1	1	1
LK-6160095	202	4	206	269	125	74	2	1	1	1
LK-6160100	352	6	359	470	217	129	3	1	1	1
LK-6160105	438	8	446	583	270	160	3	2	1	1
LK-6160110	443	8	451	591	273	162	3	2	1	1
LK-6160115	594	11	605	792	367	217	5	2	2	2
LK-6160120	364	7	371	486	225	133	3	1	1	1
LK-6160125	355	6	361	473	219	130	3	1	1	1
LK-6160130	614	11	626	819	379	225	5	2	2	2
LK-6160135	847	15	862	1129	522	310	6	3	2	3
LK-6160140	317	6	323	423	196	116	2	1	1	1
LK-6160145	524	10	533	698	323	192	4	2	1	2
LK-6160150	265	5	269	353	163	97	2	1	1	1
LK-6160155	116	2	118	154	71	42	1	0	0	0
LK-6160160	231	4	236	309	143	85	2	1	1	1
LK-6160165	161	3	164	215	99	59	1	1	0	0
LK-6160170	309	6	314	411	190	113	2	1	1	1
LK-6160175	138	3	140	184	85	50	1	1	0	0
LK-6160180	203	4	206	270	125	74	2	1	1	1
LK-6160185	231	4	235	308	142	84	2	1	1	1
LK-6160190	286	5	291	381	176	105	2	1	1	1
LK-6160195	399	7	406	531	246	146	3	2	1	1
LK-6160200	787	14	801	1049	485	288	6	3	2	2
LK-6160205	240	4	244	320	148	88	2	1	1	1
LK-6160210	340	6	346	453	210	124	3	1	1	1
LK-6160215	394	7	401	525	243	144	3	2	1	1
LK-6160220	585	11	596	780	361	214	4	2	2	2
LK-6160225	533	10	542	710	329	195	4	2	1	2
LK-6160230	721	13	734	962	445	264	6	3	2	2
LK-6160235	342	6	348	456	211	125	3	1	1	1
LK-6160240	327	6	332	435	201	119	2	1	1	1
LK-6160245	288	5	293	384	178	105	2	1	1	1
LK-6160250	586	11	596	781	361	214	4	2	2	2
LK-6160255	234	4	238	312	144	86	2	1	1	1
LK-6160260	561	10	571	748	346	205	4	2	2	2
LK-6160265	190	3	194	254	117	70	1	1	1	1
LK-6160270	268	5	273	357	165	98	2	1	1	1
LK-6160275	338	6	344	450	208	124	3	1	1	1
LK-6160280	363	7	369	484	224	133	3	1	1	1
LK-6160285	514	9	523	685	317	188	4	2	1	2
LK-6160290	206	4	209	274	127	75	2	1	1	1
LK-6160295	317	6	323	422	195	116	2	1	1	1
LK-6160300	433	8	441	577	267	158	3	2	1	1
LK-6160305	447	8	455	596	276	164	3	2	1	1
LK-6160310	290	5	296	387	179	106	2	1	1	1
LK-6160315	217	4	221	289	134	79	2	1	1	1
LK-6160320	269	5	274	359	166	98	2	1	1	1
LK-6160325	277	5	282	369	171	101	2	1	1	1
LK-6160330	230	4	234	306	142	84	2	1	1	1
LK-6160335	229	4	233	305	141	84	2	1	1	1
LK-6160340	154	3	157	206	95	56	1	1	0	0
LK-6160345	157	3	160	210	97	58	1	1	0	0
LK-6160350	198	4	202	264	122	73	2	1	1	1
LK-6160355	113	2	115	150	69	41	1	0	0	0
LK-6163	35350	699	36049	49109	20241	14374	322	142	100	171
LK-6163005	182	4	186	254	104	74	2	1	1	1
LK-6163010	371	7	378	515	212	151	3	1	1	2
LK-6163015	325	6	331	451	186	132	3	1	1	2
LK-6163020	387	8	395	538	222	157	4	2	1	2
LK-6163025	292	6	298	406	167	119	3	1	1	1
LK-6163030	399	8	407	554	228	162	4	2	1	2
LK-6163035	235	5	240	327	135	96	2	1	1	1
LK-6163040	319	6	325	443	183	130	3	1	1	2
LK-6163045	382	8	390	531	219	155	3	2	1	2
LK-6163050	143	3	145	198	82	58	1	1	0	1
LK-6163055	304	6	310	423	174	124	3	1	1	1
LK-6163060	281	6	286	390	161	114	3	1	1	1
LK-6163065	302	6	308	420	173	123	3	1	1	1
LK-6163070	583	12	594	810	334	237	5	2	2	3
LK-6163075	326	6	332	452	186	132	3	1	1	2
LK-6163080	266	5	271	370	152	108	2	1	1	1
LK-6163085	424	8	432	588	243	172	4	2	1	2
LK-6163090	279	6	284	387	160	113	3	1	1	1
LK-6163095	298	6	304	414	170	121	3	1	1	1
LK-6163100	211	4	215	293	121	86	2	1	1	1
LK-6163105	371	7	378	515	212	151	3	1	1	2
LK-6163110	350	7	357	487	201	142	3	1	1	2
LK-6163115	316	6	322	439	181	128	3	1	1	2
LK-6163120	723	14	737	1004	414	294	7	3	2	3
LK-6163125	234	5	239	325	134	95	2	1	1	1
LK-6163130	420	8	428	583	240	171	4	2	1	2
LK-6163135	365	7	372	507	209	148	3	1	1	2
LK-6163140	653	13	666	907	374	265	6	3	2	3
LK-6163145	598	12	610	831	342	243	5	2	2	3
LK-6163150	611	12	623	849	350	249	6	2	2	3
LK-6163155	529	10	539	735	303	215	5	2	1	3
LK-6163160	501	10	511	696	287	204	5	2	1	2
LK-6163165	301	6	307	418	172	122	3	1	1	1
LK-6163170	452	9	461	628	259	184	4	2	1	2
LK-6163175	326	6	333	453	187	133	3	1	1	2
LK-6163180	372	7	379	516	213	151	3	1	1	2
LK-6163185	452	9	461	628	259	184	4	2	1	2
LK-6163190	320	6	326	445	183	130	3	1	1	2
LK-6163195	275	5	280	381	157	112	3	1	1	1
LK-6163200	229	5	234	318	131	93	2	1	1	1
LK-6163205	95	2	97	132	55	39	1	0	0	0
LK-6163210	786	16	801	1092	450	320	7	3	2	4
LK-6163215	596	12	608	828	341	242	5	2	2	3
LK-6163220	212	4	216	294	121	86	2	1	1	1
LK-6163225	394	8	402	547	226	160	4	2	1	2
LK-6163230	392	8	400	545	225	159	4	2	1	2
LK-6163235	430	9	438	597	246	175	4	2	1	2
LK-6163240	175	3	179	244	100	71	2	1	0	1
LK-6163245	300	6	306	416	172	122	3	1	1	1
LK-6163250	257	5	262	356	147	104	2	1	1	1
LK-6163255	241	5	245	334	138	98	2	1	1	1
LK-6163260	351	7	358	487	201	143	3	1	1	2
LK-6163265	343	7	350	477	196	140	3	1	1	2
LK-6163270	212	4	217	295	122	86	2	1	1	1
LK-6163275	64	1	65	89	37	26	1	0	0	0
LK-6163280	131	3	134	182	75	53	1	1	0	1
LK-6163285	299	6	305	416	171	122	3	1	1	1
LK-6163290	454	9	463	631	260	185	4	2	1	2
LK-6163295	144	3	147	200	83	59	1	1	0	1
LK-6163300	180	4	183	250	103	73	2	1	1	1
LK-6163305	350	7	357	486	200	142	3	1	1	2
LK-6163310	192	4	195	266	110	78	2	1	1	1
LK-6163315	306	6	312	426	175	125	3	1	1	1
LK-6163320	173	3	176	240	99	70	2	1	0	1
LK-6163325	282	6	287	391	161	115	3	1	1	1
LK-6163330	220	4	224	305	126	89	2	1	1	1
LK-6163335	165	3	169	230	95	67	2	1	0	1
LK-6163340	357	7	364	497	205	145	3	1	1	2
LK-6163345	209	4	213	290	120	85	2	1	1	1
LK-6163350	328	6	334	456	188	133	3	1	1	2
LK-6163355	217	4	221	302	124	88	2	1	1	1
LK-6163360	236	5	241	328	135	96	2	1	1	1
LK-6163365	495	10	505	688	283	201	5	2	1	2
LK-6163370	426	8	434	591	244	173	4	2	1	2
LK-6163375	120	2	122	167	69	49	1	0	0	1
LK-6163380	135	3	137	187	77	55	1	1	0	1
LK-6163385	131	3	134	182	75	53	1	1	0	1
LK-6163390	262	5	267	364	150	107	2	1	1	1
LK-6163395	431	9	439	598	247	175	4	2	1	2
LK-6163400	199	4	203	276	114	81	2	1	1	1
LK-6163405	267	5	272	370	153	108	2	1	1	1
LK-6163410	407	8	415	566	233	166	4	2	1	2
LK-6163415	322	6	328	447	184	131	3	1	1	2
LK-6163420	446	9	455	620	256	181	4	2	1	2
LK-6163425	237	5	241	329	136	96	2	1	1	1
LK-6163430	112	2	115	156	64	46	1	0	0	1
LK-6163435	268	5	273	373	154	109	2	1	1	1
LK-6163440	263	5	268	365	150	107	2	1	1	1
LK-6163445	287	6	293	399	164	117	3	1	1	1
LK-6163450	620	12	632	861	355	252	6	2	2	3
LK-6163455	404	8	412	561	231	164	4	2	1	2
LK-6163460	244	5	249	339	140	99	2	1	1	1
LK-6163465	185	4	189	257	106	75	2	1	1	1
LK-6163470	184	4	188	256	105	75	2	1	1	1
LK-6163475	222	4	226	308	127	90	2	1	1	1
LK-6163480	299	6	305	416	171	122	3	1	1	1
LK-6163485	215	4	219	299	123	87	2	1	1	1
LK-6163490	106	2	108	147	61	43	1	0	0	1
LK-6163495	244	5	249	339	140	99	2	1	1	1
LK-6163500	279	6	285	388	160	114	3	1	1	1
LK-6163505	240	5	245	333	137	98	2	1	1	1
LK-6163510	221	4	226	307	127	90	2	1	1	1
LK-6163515	388	8	396	539	222	158	4	2	1	2
LK-6163520	161	3	164	224	92	65	1	1	0	1
LK-6163525	314	6	320	436	180	128	3	1	1	2
LK-6163530	309	6	315	429	177	126	3	1	1	1
LK-6163535	353	7	360	491	202	144	3	1	1	2
LK-6163540	223	4	228	310	128	91	2	1	1	1
LK-6163545	349	7	356	485	200	142	3	1	1	2
LK-6163550	194	4	198	270	111	79	2	1	1	1
LK-6163555	267	5	272	371	153	109	2	1	1	1
LK-6163560	359	7	366	499	206	146	3	1	1	2
LK-6163565	367	7	374	510	210	149	3	1	1	2
LK-6166	14172	223	14395	19283	8092	5878	75	57	37	33
LK-6166005	171	3	174	232	98	71	1	1	0	0
LK-6166010	423	7	430	576	242	176	2	2	1	1
LK-6166015	298	5	302	405	170	123	2	1	1	1
LK-6166020	295	5	299	401	168	122	2	1	1	1
LK-6166025	252	4	256	343	144	105	1	1	1	1
LK-6166030	177	3	180	241	101	74	1	1	0	0
LK-6166035	439	7	446	597	251	182	2	2	1	1
LK-6166040	345	5	350	469	197	143	2	1	1	1
LK-6166045	468	7	475	636	267	194	2	2	1	1
LK-6166050	225	4	228	305	128	93	1	1	1	1
LK-6166055	341	5	347	464	195	142	2	1	1	1
LK-6166060	282	4	286	384	161	117	1	1	1	1
LK-6166065	293	5	297	398	167	121	2	1	1	1
LK-6166070	703	11	714	956	401	291	4	3	2	2
LK-6166075	451	7	459	614	258	187	2	2	1	1
LK-6166080	343	5	348	467	196	142	2	1	1	1
LK-6166085	323	5	328	439	184	134	2	1	1	1
LK-6166090	332	5	337	451	189	138	2	1	1	1
LK-6166095	450	7	457	612	257	187	2	2	1	1
LK-6166100	296	5	301	403	169	123	2	1	1	1
LK-6166105	510	8	518	694	291	212	3	2	1	1
LK-6166110	201	3	204	273	115	83	1	1	1	0
LK-6166115	374	6	380	509	214	155	2	2	1	1
LK-6166120	527	8	536	718	301	219	3	2	1	1
LK-6166125	232	4	235	315	132	96	1	1	1	1
LK-6166130	633	10	643	861	362	263	3	3	2	1
LK-6166135	898	14	913	1223	513	373	5	4	2	2
LK-6166140	399	6	406	544	228	166	2	2	1	1
LK-6166145	468	7	476	637	267	194	2	2	1	1
LK-6166150	321	5	326	437	183	133	2	1	1	1
LK-6166155	570	9	579	776	325	236	3	2	1	1
LK-6166160	354	6	359	481	202	147	2	1	1	1
LK-6166165	270	4	274	367	154	112	1	1	1	1
LK-6166170	258	4	262	352	148	107	1	1	1	1
LK-6166175	411	6	417	559	234	170	2	2	1	1
LK-6166180	317	5	322	431	181	131	2	1	1	1
LK-6166185	241	4	245	328	138	100	1	1	1	1
LK-6166190	282	4	287	384	161	117	1	1	1	1
LK-6169	21953	318	22271	28489	12196	9464	121	69	60	43
LK-6169005	450	7	456	584	250	194	2	1	1	1
LK-6169010	458	7	465	594	254	197	3	1	1	1
LK-6169015	531	8	539	689	295	229	3	2	1	1
LK-6169020	348	5	353	451	193	150	2	1	1	1
LK-6169025	443	6	449	575	246	191	2	1	1	1
LK-6169030	283	4	287	367	157	122	2	1	1	1
LK-6169035	547	8	554	709	304	236	3	2	1	1
LK-6169040	983	14	997	1275	546	424	5	3	3	2
LK-6169045	416	6	422	540	231	179	2	1	1	1
LK-6169050	504	7	511	653	280	217	3	2	1	1
LK-6169055	784	11	795	1017	435	338	4	2	2	2
LK-6169060	1536	22	1558	1994	853	662	8	5	4	3
LK-6169065	603	9	612	783	335	260	3	2	2	1
LK-6169070	1026	15	1041	1332	570	442	6	3	3	2
LK-6169075	544	8	552	706	302	235	3	2	1	1
LK-6169080	301	4	306	391	167	130	2	1	1	1
LK-6169085	357	5	362	463	198	154	2	1	1	1
LK-6169090	380	6	386	493	211	164	2	1	1	1
LK-6169095	370	5	375	480	205	159	2	1	1	1
LK-6169100	543	8	551	705	302	234	3	2	1	1
LK-6169105	497	7	504	644	276	214	3	2	1	1
LK-6169110	363	5	368	471	202	157	2	1	1	1
LK-6169115	575	8	583	746	319	248	3	2	2	1
LK-6169120	337	5	342	437	187	145	2	1	1	1
LK-6169125	631	9	641	819	351	272	3	2	2	1
LK-6169130	409	6	415	531	227	176	2	1	1	1
LK-6169135	390	6	396	506	217	168	2	1	1	1
LK-6169140	420	6	426	545	233	181	2	1	1	1
LK-6169145	1152	17	1169	1495	640	497	6	4	3	2
LK-6169150	552	8	560	717	307	238	3	2	2	1
LK-6169155	644	9	653	836	358	278	4	2	2	1
LK-6169160	293	4	297	380	163	126	2	1	1	1
LK-6169165	330	5	335	428	183	142	2	1	1	1
LK-6169170	325	5	330	422	181	140	2	1	1	1
LK-6169175	543	8	550	704	301	234	3	2	1	1
LK-6169180	302	4	306	392	168	130	2	1	1	1
LK-6169185	390	6	395	506	217	168	2	1	1	1
LK-6169190	207	3	210	269	115	89	1	1	1	0
LK-6169195	248	4	251	321	138	107	1	1	1	0
LK-6169200	379	5	384	492	210	163	2	1	1	1
LK-6169205	249	4	253	324	139	107	1	1	1	0
LK-6169210	359	5	365	466	200	155	2	1	1	1
LK-6169215	414	6	420	538	230	179	2	1	1	1
LK-6169220	273	4	277	354	152	118	2	1	1	1
LK-6169225	265	4	269	344	147	114	1	1	1	1
LK-6172	31396	455	31851	40744	17442	13535	174	98	86	61
LK-6172005	184	3	186	238	102	79	1	1	1	0
LK-6172010	613	9	622	795	340	264	3	2	2	1
LK-6172015	200	3	203	260	111	86	1	1	1	0
LK-6172020	583	8	592	757	324	251	3	2	2	1
LK-6172025	646	9	656	839	359	279	4	2	2	1
LK-6172030	372	5	378	483	207	161	2	1	1	1
LK-6172035	432	6	439	561	240	186	2	1	1	1
LK-6172040	675	10	685	876	375	291	4	2	2	1
LK-6172045	595	9	604	773	331	257	3	2	2	1
LK-6172050	880	13	893	1142	489	379	5	3	2	2
LK-6172055	449	7	455	582	249	193	2	1	1	1
LK-6172060	578	8	586	750	321	249	3	2	2	1
LK-6172065	424	6	430	551	236	183	2	1	1	1
LK-6172070	542	8	550	704	301	234	3	2	1	1
LK-6172075	460	7	467	597	256	198	3	1	1	1
LK-6172080	685	10	695	888	380	295	4	2	2	1
LK-6172085	364	5	370	473	202	157	2	1	1	1
LK-6172090	649	9	659	843	361	280	4	2	2	1
LK-6172095	940	14	954	1220	522	405	5	3	3	2
LK-6172100	843	12	855	1094	468	363	5	3	2	2
LK-6172105	420	6	426	545	233	181	2	1	1	1
LK-6172110	506	7	513	657	281	218	3	2	1	1
LK-6172115	477	7	484	619	265	206	3	1	1	1
LK-6172120	471	7	478	612	262	203	3	1	1	1
LK-6172125	305	4	309	396	169	131	2	1	1	1
LK-6172130	621	9	630	806	345	268	3	2	2	1
LK-6172135	256	4	260	333	142	110	1	1	1	0
LK-6172140	678	10	688	880	377	292	4	2	2	1
LK-6172145	468	7	475	607	260	202	3	1	1	1
LK-6172150	480	7	487	623	267	207	3	2	1	1
LK-6172155	433	6	439	562	240	187	2	1	1	1
LK-6172160	393	6	399	511	219	170	2	1	1	1
LK-6172165	354	5	359	459	196	152	2	1	1	1
LK-6172170	392	6	398	509	218	169	2	1	1	1
LK-6172175	552	8	560	717	307	238	3	2	2	1
LK-6172180	521	8	529	676	289	225	3	2	1	1
LK-6172185	532	8	540	690	296	229	3	2	1	1
LK-6172190	432	6	438	560	240	186	2	1	1	1
LK-6172195	488	7	495	633	271	210	3	2	1	1
LK-6172200	292	4	296	378	162	126	2	1	1	1
LK-6172205	830	12	842	1077	461	358	5	3	2	2
LK-6172210	421	6	427	546	234	181	2	1	1	1
LK-6172215	486	7	493	630	270	209	3	2	1	1
LK-6172220	469	7	476	609	261	202	3	1	1	1
LK-6172225	393	6	399	511	219	170	2	1	1	1
LK-6172230	559	8	567	726	311	241	3	2	2	1
LK-6172235	286	4	290	372	159	123	2	1	1	1
LK-6172240	480	7	487	623	267	207	3	2	1	1
LK-6172245	566	8	574	734	314	244	3	2	2	1
LK-6172250	425	6	431	552	236	183	2	1	1	1
LK-6172255	149	2	151	193	83	64	1	0	0	0
LK-6172260	238	3	241	308	132	102	1	1	1	0
LK-6172265	376	5	381	487	209	162	2	1	1	1
LK-6172270	584	8	592	757	324	252	3	2	2	1
LK-6172275	525	8	533	681	292	226	3	2	1	1
LK-6172280	592	9	600	768	329	255	3	2	2	1
LK-6172285	236	3	240	307	131	102	1	1	1	0
LK-6172290	377	5	383	490	210	163	2	1	1	1
LK-6172295	312	5	316	405	173	134	2	1	1	1
LK-6172300	308	4	312	399	171	133	2	1	1	1
LK-6172305	220	3	224	286	122	95	1	1	1	0
LK-6172310	240	3	243	311	133	103	1	1	1	0
LK-6172315	297	4	301	385	165	128	2	1	1	1
LK-6172320	282	4	286	366	157	121	2	1	1	1
LK-6172325	465	7	472	604	259	201	3	1	1	1
LK-6172330	264	4	268	343	147	114	1	1	1	1
LK-6172335	386	6	391	501	214	166	2	1	1	1
LK-6172340	443	6	450	575	246	191	2	1	1	1
LK-6175	21809	213	22022	27855	12480	9078	106	50	47	48
LK-6175005	397	4	401	507	227	165	2	1	1	1
